Tamb,HR,Tin,q,w_fan,Tout,m_w_lost
8.22222222222222,38.3051311606622,26.25,18,31.4052581020886,21.3120828952042,111.679980281645
8.22222222222222,38.3051311606622,26.25,18,27.8206170878114,21.7657644122115,101.624479406263
8.22222222222222,38.3051311606622,26.25,18,25.2170349696031,22.1186919145323,93.7845434359827
8.22222222222222,38.3051311606622,26.25,18,23.2382967464497,22.4011686077989,87.4977293665663
8.22222222222222,38.3051311606622,26.25,18,21.6827208917326,22.6315247514753,83.0375732672911
8.22222222222222,38.3051311606622,26.25,20,71.1471634023655,18.6372724431963,189.520611612132
8.22222222222222,38.3051311606622,26.25,20,50.3917831240113,19.9306555241881,157.96019645327
8.22222222222222,38.3051311606622,26.25,20,40.3612493038513,20.7870241094237,136.987264229567
8.22222222222222,38.3051311606622,26.25,20,34.2917384082745,21.3975287978786,121.986653327576
8.22222222222222,38.3051311606622,26.25,20,30.195236980207,21.8552312784349,110.709519062053
8.22222222222222,38.3051311606622,26.25,20,27.2360202717847,22.2113246587996,101.915667540186
8.22222222222222,38.3051311606622,26.25,20,24.9952319421598,22.4963708175084,94.8626823651644
8.22222222222222,38.3051311606622,26.25,20,23.2382967464497,22.7288745411304,89.8470651320184
8.22222222222222,38.3051311606622,26.25,22,82.2114187310658,18.6822962590138,207.266042892699
8.22222222222222,38.3051311606622,26.25,22,55.955291895734,19.9895103553391,172.173179690994
8.22222222222222,38.3051311606622,26.25,22,44.2229251229351,20.852620895789,148.915363357604
8.22222222222222,38.3051311606622,26.25,22,37.2736856211062,21.4677040944139,132.28538521662
8.22222222222222,38.3051311606622,26.25,22,32.6312153449728,21.9288203931573,119.783081139579
8.22222222222222,38.3051311606622,26.25,22,29.2978132833713,22.2875865153436,110.032912136245
8.22222222222222,38.3051311606622,26.25,22,26.7837516485741,22.5747948325384,102.212001730854
8.22222222222222,38.3051311606622,26.25,22,24.8181449550679,22.8091025498568,96.6388266770354
8.22222222222222,38.3051311606622,26.25,24,93.4161,18.8077389221201,222.440330194768
8.22222222222222,38.3051311606622,26.25,24,62.0121913732938,20.0378027796499,186.407988624772
8.22222222222222,38.3051311606622,26.25,24,48.280001868924,20.9071619434364,160.846636523492
8.22222222222222,38.3051311606622,26.25,24,40.3612493038513,21.5262861136802,142.580498512464
8.22222222222222,38.3051311606622,26.25,24,35.1335697048934,21.9903643992876,128.849426585398
8.22222222222222,38.3051311606622,26.25,24,31.4052581020886,22.3514295974269,118.140692570181
8.22222222222222,38.3051311606622,26.25,24,28.6056231599992,22.6395850573702,110.476735093985
8.22222222222222,38.3051311606622,26.25,24,26.4234385529301,22.8763399862044,103.41775245054
13.4444444444444,4.97659870820585,26.25,6,62.0121913732938,11.7219398984335,126.046268844195
13.4444444444444,4.97659870820585,26.25,6,31.4052581020886,15.8139447224706,87.9709796065964
13.4444444444444,4.97659870820585,26.25,6,23.2382967464497,17.7922252961497,70.7580295027894
13.4444444444444,4.97659870820585,26.25,8,93.4161,11.969626185906,164.790572869147
13.4444444444444,4.97659870820585,26.25,8,40.3612493038513,16.0904628407261,114.044541770422
13.4444444444444,4.97659870820585,26.25,8,28.6056231599992,18.1411018715003,90.3583134644041
13.4444444444444,4.97659870820585,26.25,8,23.2382967464497,19.3566238591214,76.5786318654263
13.4444444444444,4.97659870820585,26.25,8,21,19.9317467790708,70.1068677533116
