Tamb,Tdc_in,qdc,wdc,Tdc_out
10.3333333333333,31.3333333333333,18,28.636,28.636
10.3333333333333,31.3333333333333,18,46.272,46.272
10.3333333333333,31.3333333333333,18,63.908,63.908
10.3333333333333,31.3333333333333,18,81.544,81.544
10.3333333333333,31.3333333333333,18,99.18,99.18
10.3333333333333,31.3333333333333,21,11,11
10.3333333333333,31.3333333333333,21,28.636,28.636
10.3333333333333,31.3333333333333,21,46.272,46.272
10.3333333333333,31.3333333333333,21,63.908,63.908
10.3333333333333,31.3333333333333,21,81.544,81.544
10.3333333333333,31.3333333333333,21,99.18,99.18
10.3333333333333,31.3333333333333,24,11,11
10.3333333333333,31.3333333333333,24,28.636,28.636
10.3333333333333,31.3333333333333,24,46.272,46.272
10.3333333333333,31.3333333333333,24,63.908,63.908
10.3333333333333,31.3333333333333,24,81.544,81.544
10.3333333333333,31.3333333333333,24,99.18,99.18
10.3333333333333,35.8333333333333,6,11,11
10.3333333333333,35.8333333333333,6,28.636,28.636
10.3333333333333,35.8333333333333,6,46.272,46.272
10.3333333333333,35.8333333333333,6,63.908,63.908
10.3333333333333,35.8333333333333,6,81.544,81.544
10.3333333333333,35.8333333333333,6,99.18,99.18
10.3333333333333,35.8333333333333,9,11,11
10.3333333333333,35.8333333333333,9,28.636,28.636
10.3333333333333,35.8333333333333,9,46.272,46.272
10.3333333333333,35.8333333333333,9,63.908,63.908
10.3333333333333,35.8333333333333,9,81.544,81.544
10.3333333333333,35.8333333333333,9,99.18,99.18
10.3333333333333,35.8333333333333,12,11,11
10.3333333333333,35.8333333333333,12,28.636,28.636
10.3333333333333,35.8333333333333,12,46.272,46.272
10.3333333333333,35.8333333333333,12,63.908,63.908
10.3333333333333,35.8333333333333,12,81.544,81.544
10.3333333333333,35.8333333333333,12,99.18,99.18
10.3333333333333,35.8333333333333,15,11,11
10.3333333333333,35.8333333333333,15,28.636,28.636
10.3333333333333,35.8333333333333,15,46.272,46.272
10.3333333333333,35.8333333333333,15,63.908,63.908
10.3333333333333,35.8333333333333,15,81.544,81.544
10.3333333333333,35.8333333333333,15,99.18,99.18
10.3333333333333,35.8333333333333,18,11,11
10.3333333333333,35.8333333333333,18,28.636,28.636
10.3333333333333,35.8333333333333,18,46.272,46.272
10.3333333333333,35.8333333333333,18,63.908,63.908
10.3333333333333,35.8333333333333,18,81.544,81.544
10.3333333333333,35.8333333333333,18,99.18,99.18
10.3333333333333,35.8333333333333,21,11,11
10.3333333333333,35.8333333333333,21,28.636,28.636
10.3333333333333,35.8333333333333,21,46.272,46.272
10.3333333333333,35.8333333333333,21,63.908,63.908
10.3333333333333,35.8333333333333,21,81.544,81.544
10.3333333333333,35.8333333333333,21,99.18,99.18
10.3333333333333,35.8333333333333,24,11,11
10.3333333333333,35.8333333333333,24,28.636,28.636
10.3333333333333,35.8333333333333,24,46.272,46.272
10.3333333333333,35.8333333333333,24,63.908,63.908
10.3333333333333,35.8333333333333,24,81.544,81.544
10.3333333333333,35.8333333333333,24,99.18,99.18
10.3333333333333,40.3333333333333,6,11,11
10.3333333333333,40.3333333333333,6,28.636,28.636
10.3333333333333,40.3333333333333,6,46.272,46.272
10.3333333333333,40.3333333333333,6,63.908,63.908
10.3333333333333,40.3333333333333,6,81.544,81.544
10.3333333333333,40.3333333333333,6,99.18,99.18
10.3333333333333,40.3333333333333,9,11,11
10.3333333333333,40.3333333333333,9,28.636,28.636
10.3333333333333,40.3333333333333,9,46.272,46.272
10.3333333333333,40.3333333333333,9,63.908,63.908
10.3333333333333,40.3333333333333,9,81.544,81.544
10.3333333333333,40.3333333333333,9,99.18,99.18
10.3333333333333,40.3333333333333,12,11,11
10.3333333333333,40.3333333333333,12,28.636,28.636
10.3333333333333,40.3333333333333,12,46.272,46.272
10.3333333333333,40.3333333333333,12,63.908,63.908
10.3333333333333,40.3333333333333,12,81.544,81.544
10.3333333333333,40.3333333333333,12,99.18,99.18
10.3333333333333,40.3333333333333,15,11,11
10.3333333333333,40.3333333333333,15,28.636,28.636
10.3333333333333,40.3333333333333,15,46.272,46.272
10.3333333333333,40.3333333333333,15,63.908,63.908
10.3333333333333,40.3333333333333,15,81.544,81.544
10.3333333333333,40.3333333333333,15,99.18,99.18
10.3333333333333,40.3333333333333,18,11,11
10.3333333333333,40.3333333333333,18,28.636,28.636
10.3333333333333,40.3333333333333,18,46.272,46.272
10.3333333333333,40.3333333333333,18,63.908,63.908
10.3333333333333,40.3333333333333,18,81.544,81.544
10.3333333333333,40.3333333333333,18,99.18,99.18
10.3333333333333,40.3333333333333,21,11,11
10.3333333333333,40.3333333333333,21,28.636,28.636
10.3333333333333,40.3333333333333,21,46.272,46.272
10.3333333333333,40.3333333333333,21,63.908,63.908
10.3333333333333,40.3333333333333,21,81.544,81.544
10.3333333333333,40.3333333333333,21,99.18,99.18
10.3333333333333,40.3333333333333,24,11,11
10.3333333333333,40.3333333333333,24,28.636,28.636
10.3333333333333,40.3333333333333,24,46.272,46.272
