datetime,Ce_pvpc_eur_MWh,Ce_spot_market_price_eur_MWh,Ce_pvpc_eur_kWh,Ce_spot_market_price_eur_kWh
2022-06-21 13:00:00+00:00,284.43,127.05,0.28443,0.12705
2022-06-21 14:00:00+00:00,286.37,126.36,0.28637,0.12636
2022-06-21 15:00:00+00:00,287.52,127.05,0.28752,0.12705
2022-06-21 16:00:00+00:00,340.08,127.05,0.34008,0.12705
2022-06-21 17:00:00+00:00,350.69,130.75,0.35069,0.13075
2022-06-21 18:00:00+00:00,382.41,146.13,0.38241,0.14613
2022-06-21 19:00:00+00:00,427.6,180.03,0.42760000000000004,0.18003
2022-06-21 20:00:00+00:00,386.47,180.03,0.38647000000000004,0.18003
2022-06-21 21:00:00+00:00,364.88,146.53,0.36488,0.14653
2022-06-21 22:00:00+00:00,360.8,153.38,0.3608,0.15338
2022-06-21 23:00:00+00:00,363.96,148.04,0.36396,0.14804
2022-06-22 00:00:00+00:00,363.7,141.58,0.3637,0.14158
2022-06-22 01:00:00+00:00,368.89,139.87,0.36889,0.13987
2022-06-22 02:00:00+00:00,378.86,142.85,0.37886000000000003,0.14285
2022-06-22 03:00:00+00:00,387.14,148.06,0.38714,0.14806
2022-06-22 04:00:00+00:00,375.09,148.04,0.37509,0.14804
2022-06-22 05:00:00+00:00,388.15,171.09,0.38815,0.17109000000000002
2022-06-22 06:00:00+00:00,394.71,170.8,0.39471,0.1708
2022-06-22 07:00:00+00:00,352.06,150.93,0.35206,0.15093
2022-06-22 08:00:00+00:00,386.27,148.67,0.38627,0.14867
2022-06-22 09:00:00+00:00,375.32,147.5,0.37532,0.1475
2022-06-22 10:00:00+00:00,370.35,147.19,0.37035,0.14719
2022-06-22 11:00:00+00:00,366.74,147.19,0.36674,0.14719
2022-06-22 12:00:00+00:00,308.81,140.62,0.30881000000000003,0.14062
2022-06-22 13:00:00+00:00,299.74,134.86,0.29974,0.13486
2022-06-22 14:00:00+00:00,300.53,133.04,0.30052999999999996,0.13304
2022-06-22 15:00:00+00:00,304.46,132.66,0.30446,0.13266
2022-06-22 16:00:00+00:00,360.21,134.86,0.36021,0.13486
2022-06-22 17:00:00+00:00,390.13,147.6,0.39013,0.1476
2022-06-22 18:00:00+00:00,434.27,172.42,0.43427,0.17242
2022-06-22 19:00:00+00:00,461.88,195.66,0.46188,0.19566
2022-06-22 20:00:00+00:00,422.63,195.62,0.42263,0.19562000000000002
2022-06-22 21:00:00+00:00,421.17,173.47,0.42117000000000004,0.17347
2022-06-22 22:00:00+00:00,412.52,186.5,0.41252,0.1865
2022-06-22 23:00:00+00:00,414.64,170.79,0.41464,0.17079
2022-06-23 00:00:00+00:00,399.32,153.41,0.39932,0.15341
2022-06-23 01:00:00+00:00,404.05,151.94,0.40405,0.15194
2022-06-23 02:00:00+00:00,405.09,151.84,0.40509,0.15184
2022-06-23 03:00:00+00:00,402.77,153.21,0.40277,0.15321
2022-06-23 04:00:00+00:00,383.64,148.71,0.38364,0.14871
2022-06-23 05:00:00+00:00,389.31,172.23,0.38931,0.17223
2022-06-23 06:00:00+00:00,392.17,172.23,0.39217,0.17223
2022-06-23 07:00:00+00:00,346.09,149.86,0.34609,0.14986000000000002
2022-06-23 08:00:00+00:00,373.7,147.14,0.3737,0.14714
2022-06-23 09:00:00+00:00,363.99,148.05,0.36399000000000004,0.14805000000000001
2022-06-23 10:00:00+00:00,356.52,147.34,0.35652,0.14734
2022-06-23 11:00:00+00:00,342.64,142.08,0.34264,0.14208
2022-06-23 12:00:00+00:00,279.19,129.7,0.27919,0.12969999999999998
2022-06-23 13:00:00+00:00,281.23,127.05,0.28123000000000004,0.12705
2022-06-23 14:00:00+00:00,278.96,124.55,0.27896,0.12455
2022-06-23 15:00:00+00:00,281.84,124.42,0.28184,0.12442
2022-06-23 16:00:00+00:00,333.16,124.32,0.33316,0.12432
2022-06-23 17:00:00+00:00,342.42,127.1,0.34242,0.1271
2022-06-23 18:00:00+00:00,372.62,142.38,0.37262,0.14238
2022-06-23 19:00:00+00:00,423.71,172.23,0.42371,0.17223
2022-06-23 20:00:00+00:00,392.55,180.0,0.39255,0.18
2022-06-23 21:00:00+00:00,375.08,149.45,0.37507999999999997,0.14945
2022-06-23 22:00:00+00:00,354.52,161.6,0.35452,0.1616
2022-06-23 23:00:00+00:00,346.29,148.09,0.34629000000000004,0.14809
2022-06-24 00:00:00+00:00,345.19,143.38,0.34519,0.14338
2022-06-24 01:00:00+00:00,341.25,139.25,0.34125,0.13925
2022-06-24 02:00:00+00:00,335.75,136.49,0.33575,0.13649
2022-06-24 03:00:00+00:00,328.36,135.97,0.32836000000000004,0.13597
2022-06-24 04:00:00+00:00,313.84,131.16,0.31384,0.13116
2022-06-24 05:00:00+00:00,321.81,148.74,0.32181,0.14874
2022-06-24 06:00:00+00:00,300.53,131.77,0.30052999999999996,0.13177000000000003
2022-06-24 07:00:00+00:00,264.9,123.22,0.26489999999999997,0.12322
2022-06-24 08:00:00+00:00,297.13,119.75,0.29713,0.11975000000000001
2022-06-24 09:00:00+00:00,291.36,118.25,0.29136,0.11825000000000001
2022-06-24 10:00:00+00:00,289.25,119.48,0.28925,0.11948
2022-06-24 11:00:00+00:00,286.68,118.75,0.28668,0.11875000000000001
2022-06-24 12:00:00+00:00,240.29,116.75,0.24029,0.11675
2022-06-24 13:00:00+00:00,240.74,112.7,0.24074,0.11270000000000001
2022-06-24 14:00:00+00:00,240.72,111.7,0.24072000000000002,0.11170000000000001
2022-06-24 15:00:00+00:00,246.72,117.05,0.24672,0.11705
2022-06-24 16:00:00+00:00,301.77,121.9,0.30177,0.12190000000000001
2022-06-24 17:00:00+00:00,326.33,129.7,0.32633,0.12969999999999998
2022-06-24 18:00:00+00:00,381.81,157.64,0.38181,0.15764
2022-06-24 19:00:00+00:00,414.37,185.25,0.41437,0.18525
2022-06-24 20:00:00+00:00,377.52,191.52,0.37751999999999997,0.19152000000000002
2022-06-24 21:00:00+00:00,387.79,182.0,0.38779,0.182
2022-06-24 22:00:00+00:00,356.41,185.0,0.35641000000000006,0.185
2022-06-24 23:00:00+00:00,357.38,177.61,0.35738,0.17761000000000002
2022-06-25 00:00:00+00:00,362.53,169.56,0.36252999999999996,0.16956000000000002
2022-06-25 01:00:00+00:00,365.28,164.16,0.36528,0.16416
2022-06-25 02:00:00+00:00,366.05,160.0,0.36605000000000004,0.16
2022-06-25 03:00:00+00:00,361.58,155.43,0.36158,0.15543
2022-06-25 04:00:00+00:00,352.57,148.74,0.35257,0.14874
2022-06-25 05:00:00+00:00,336.69,142.58,0.33669,0.14258
2022-06-25 06:00:00+00:00,294.6,130.4,0.29460000000000003,0.13040000000000002
2022-06-25 07:00:00+00:00,266.69,130.4,0.26669,0.13040000000000002
2022-06-25 08:00:00+00:00,241.43,129.7,0.24143,0.12969999999999998
2022-06-25 09:00:00+00:00,220.05,120.0,0.22005000000000002,0.12
2022-06-25 10:00:00+00:00,200.57,110.25,0.20057,0.11025
2022-06-25 11:00:00+00:00,195.69,109.01,0.19569,0.10901000000000001
2022-06-25 12:00:00+00:00,183.68,97.0,0.18368,0.097
2022-06-25 13:00:00+00:00,155.67,77.1,0.15567,0.0771
2022-06-25 14:00:00+00:00,143.67,65.71,0.14367,0.06570999999999999
2022-06-25 15:00:00+00:00,148.44,66.47,0.14844,0.06647
2022-06-25 16:00:00+00:00,167.92,77.1,0.16791999999999999,0.0771
2022-06-25 17:00:00+00:00,200.74,92.99,0.20074,0.09299
2022-06-25 18:00:00+00:00,238.49,119.73,0.23849,0.11973
2022-06-25 19:00:00+00:00,281.25,154.56,0.28125,0.15456
2022-06-25 20:00:00+00:00,288.54,160.38,0.28854,0.16038
2022-06-25 21:00:00+00:00,282.18,145.0,0.28218,0.145
2022-06-25 22:00:00+00:00,267.06,141.68,0.26706,0.14168
2022-06-25 23:00:00+00:00,273.87,135.79,0.27387,0.13579
2022-06-26 00:00:00+00:00,286.81,134.64,0.28681,0.13463999999999998
2022-06-26 01:00:00+00:00,296.36,134.64,0.29636,0.13463999999999998
2022-06-26 02:00:00+00:00,302.66,134.64,0.30266000000000004,0.13463999999999998
2022-06-26 03:00:00+00:00,307.12,137.37,0.30712,0.13737000000000002
2022-06-26 04:00:00+00:00,310.77,139.96,0.31077,0.13996
2022-06-26 05:00:00+00:00,303.37,134.64,0.30337000000000003,0.13463999999999998
2022-06-26 06:00:00+00:00,268.95,133.12,0.26894999999999997,0.13312000000000002
2022-06-26 07:00:00+00:00,262.76,116.47,0.26276,0.11647
2022-06-26 08:00:00+00:00,230.5,107.0,0.2305,0.107
2022-06-26 09:00:00+00:00,180.0,100.94,0.18,0.10094
2022-06-26 10:00:00+00:00,182.03,106.7,0.18203,0.1067
2022-06-26 11:00:00+00:00,175.32,102.7,0.17532,0.1027
2022-06-26 12:00:00+00:00,173.44,100.4,0.17344,0.1004
2022-06-26 13:00:00+00:00,162.34,87.55,0.16234,0.08755
2022-06-26 14:00:00+00:00,149.2,78.75,0.1492,0.07875
2022-06-26 15:00:00+00:00,143.11,74.25,0.14311000000000001,0.07425
2022-06-26 16:00:00+00:00,151.18,77.0,0.15118,0.077
2022-06-26 17:00:00+00:00,170.09,91.05,0.17009000000000002,0.09105
2022-06-26 18:00:00+00:00,212.72,124.15,0.21272,0.12415000000000001
2022-06-26 19:00:00+00:00,231.97,143.97,0.23197,0.14397000000000001
2022-06-26 20:00:00+00:00,243.42,153.21,0.24342,0.15321
2022-06-26 21:00:00+00:00,233.07,140.0,0.23307,0.14
2022-06-26 22:00:00+00:00,254.95,142.43,0.25495,0.14243
2022-06-26 23:00:00+00:00,246.46,129.54,0.24646,0.12954
2022-06-27 00:00:00+00:00,241.43,120.0,0.24143,0.12
2022-06-27 01:00:00+00:00,238.88,115.25,0.23888,0.11525
2022-06-27 02:00:00+00:00,247.34,120.5,0.24734,0.1205
2022-06-27 03:00:00+00:00,258.53,134.64,0.25853,0.13463999999999998
2022-06-27 04:00:00+00:00,266.25,142.94,0.26625,0.14294
2022-06-27 05:00:00+00:00,283.72,163.88,0.28372,0.16388
2022-06-27 06:00:00+00:00,295.39,157.61,0.29539,0.15761000000000003
2022-06-27 07:00:00+00:00,263.11,143.0,0.26311,0.14300000000000002
2022-06-27 08:00:00+00:00,301.8,141.68,0.3018,0.14168
2022-06-27 09:00:00+00:00,296.65,138.99,0.29664999999999997,0.13899
2022-06-27 10:00:00+00:00,300.99,142.43,0.30099000000000004,0.14243
2022-06-27 11:00:00+00:00,299.94,142.43,0.29994,0.14243
2022-06-27 12:00:00+00:00,248.06,140.0,0.24806,0.14
2022-06-27 13:00:00+00:00,240.86,132.0,0.24086000000000002,0.132
2022-06-27 14:00:00+00:00,237.66,130.92,0.23766,0.13091999999999998
2022-06-27 15:00:00+00:00,241.43,132.0,0.24143,0.132
2022-06-27 16:00:00+00:00,296.07,134.64,0.29607,0.13463999999999998
2022-06-27 17:00:00+00:00,316.31,142.43,0.31631000000000004,0.14243
2022-06-27 18:00:00+00:00,351.19,165.02,0.35119,0.16502
2022-06-27 19:00:00+00:00,368.86,181.0,0.36886,0.181
2022-06-27 20:00:00+00:00,323.53,180.0,0.32353,0.18
2022-06-27 21:00:00+00:00,317.37,165.15,0.31737,0.16515000000000002
2022-06-27 22:00:00+00:00,320.61,147.01,0.32061,0.14701
2022-06-27 23:00:00+00:00,316.27,135.0,0.31627,0.135
2022-06-28 00:00:00+00:00,322.43,131.4,0.32243,0.13140000000000002
2022-06-28 01:00:00+00:00,337.46,135.0,0.33746,0.135
2022-06-28 02:00:00+00:00,349.68,137.46,0.34968,0.13746
2022-06-28 03:00:00+00:00,369.44,147.95,0.36944,0.14795
2022-06-28 04:00:00+00:00,371.86,150.56,0.37186,0.15056
2022-06-28 05:00:00+00:00,372.27,165.44,0.37227,0.16544
2022-06-28 06:00:00+00:00,378.69,165.02,0.37869,0.16502
2022-06-28 07:00:00+00:00,344.04,150.56,0.34404,0.15056
2022-06-28 08:00:00+00:00,366.68,139.68,0.36668,0.13968
2022-06-28 09:00:00+00:00,358.42,135.0,0.35842,0.135
2022-06-28 10:00:00+00:00,359.88,140.0,0.35988,0.14
2022-06-28 11:00:00+00:00,362.31,143.55,0.36231,0.14355
2022-06-28 12:00:00+00:00,305.73,136.01,0.30573,0.13601
2022-06-28 13:00:00+00:00,305.65,132.86,0.30565,0.13286
2022-06-28 14:00:00+00:00,304.93,131.4,0.30493000000000003,0.13140000000000002
2022-06-28 15:00:00+00:00,307.73,131.2,0.30773,0.13119999999999998
2022-06-28 16:00:00+00:00,355.73,131.2,0.35573000000000005,0.13119999999999998
2022-06-28 17:00:00+00:00,367.15,133.43,0.36715,0.13343000000000002
2022-06-28 18:00:00+00:00,409.17,160.56,0.40917000000000003,0.16056
2022-06-28 19:00:00+00:00,418.89,171.09,0.41889,0.17109000000000002
2022-06-28 20:00:00+00:00,377.18,170.0,0.37718,0.17
2022-06-28 21:00:00+00:00,378.18,150.56,0.37818,0.15056
2022-06-28 22:00:00+00:00,338.25,167.01,0.33825,0.16701
2022-06-28 23:00:00+00:00,338.88,157.0,0.33888,0.157
2022-06-29 00:00:00+00:00,332.92,145.0,0.33292000000000005,0.145
2022-06-29 01:00:00+00:00,339.8,145.0,0.3398,0.145
2022-06-29 02:00:00+00:00,343.39,146.0,0.34339,0.146
2022-06-29 03:00:00+00:00,351.61,152.29,0.35161000000000003,0.15229
2022-06-29 04:00:00+00:00,356.09,168.1,0.35608999999999996,0.1681
2022-06-29 05:00:00+00:00,338.25,172.28,0.33825,0.17228000000000002
2022-06-29 06:00:00+00:00,346.29,167.01,0.34629000000000004,0.16701
2022-06-29 07:00:00+00:00,303.74,143.51,0.30374,0.14351
2022-06-29 08:00:00+00:00,327.01,131.4,0.32701,0.13140000000000002
2022-06-29 09:00:00+00:00,315.19,125.69,0.31519,0.12569
2022-06-29 10:00:00+00:00,310.16,125.0,0.31016000000000005,0.125
2022-06-29 11:00:00+00:00,305.77,125.0,0.30577,0.125
2022-06-29 12:00:00+00:00,251.22,119.52,0.25122,0.11952
2022-06-29 13:00:00+00:00,232.25,103.2,0.23225,0.1032
2022-06-29 14:00:00+00:00,222.0,96.23,0.222,0.09623000000000001
2022-06-29 15:00:00+00:00,219.86,94.9,0.21986000000000003,0.09490000000000001
2022-06-29 16:00:00+00:00,264.93,92.07,0.26493,0.09207
2022-06-29 17:00:00+00:00,284.3,99.05,0.2843,0.09905
2022-06-29 18:00:00+00:00,317.78,123.2,0.31778,0.1232
2022-06-29 19:00:00+00:00,329.74,131.2,0.32974000000000003,0.13119999999999998
2022-06-29 20:00:00+00:00,286.91,131.4,0.28691000000000005,0.13140000000000002
2022-06-29 21:00:00+00:00,292.51,124.7,0.29251,0.1247
2022-06-29 22:00:00+00:00,275.79,139.33,0.27579000000000004,0.13933
2022-06-29 23:00:00+00:00,278.33,136.87,0.27832999999999997,0.13687000000000002
2022-06-30 00:00:00+00:00,286.7,136.87,0.2867,0.13687000000000002
2022-06-30 01:00:00+00:00,294.35,140.0,0.29435000000000006,0.14
2022-06-30 02:00:00+00:00,297.05,141.38,0.29705000000000004,0.14138
2022-06-30 03:00:00+00:00,292.23,141.98,0.29223000000000005,0.14198
2022-06-30 04:00:00+00:00,292.27,143.0,0.29227,0.14300000000000002
2022-06-30 05:00:00+00:00,287.03,151.0,0.28702999999999995,0.151
2022-06-30 06:00:00+00:00,294.16,143.0,0.29416000000000003,0.14300000000000002
2022-06-30 07:00:00+00:00,273.93,137.01,0.27393,0.13701
2022-06-30 08:00:00+00:00,311.35,136.7,0.31135,0.1367
2022-06-30 09:00:00+00:00,297.43,130.37,0.29743,0.13037
2022-06-30 10:00:00+00:00,290.49,127.01,0.29049,0.12701
2022-06-30 11:00:00+00:00,280.45,121.4,0.28045,0.12140000000000001
2022-06-30 12:00:00+00:00,226.42,116.0,0.22641999999999998,0.116
2022-06-30 13:00:00+00:00,223.46,110.6,0.22346000000000002,0.11059999999999999
2022-06-30 14:00:00+00:00,213.33,100.41,0.21333000000000002,0.10041
2022-06-30 15:00:00+00:00,214.05,99.78,0.21405000000000002,0.09978000000000001
2022-06-30 16:00:00+00:00,264.93,99.36,0.26493,0.09936
2022-06-30 17:00:00+00:00,289.38,114.7,0.28938,0.11470000000000001
2022-06-30 18:00:00+00:00,334.77,139.81,0.33477,0.13981000000000002
2022-06-30 19:00:00+00:00,356.92,156.0,0.35692,0.156
2022-06-30 20:00:00+00:00,314.96,158.6,0.31495999999999996,0.1586
2022-06-30 21:00:00+00:00,316.76,150.0,0.31676,0.15
2022-06-30 22:00:00+00:00,292.96,147.64,0.29296,0.14764
2022-06-30 23:00:00+00:00,302.91,146.48,0.30291,0.14648
2022-07-01 00:00:00+00:00,306.42,143.7,0.30642,0.1437
2022-07-01 01:00:00+00:00,312.48,142.4,0.31248000000000004,0.1424
2022-07-01 02:00:00+00:00,319.53,144.96,0.31953,0.14496
2022-07-01 03:00:00+00:00,320.99,146.75,0.32099,0.14675
2022-07-01 04:00:00+00:00,311.29,146.75,0.31129,0.14675
2022-07-01 05:00:00+00:00,304.31,152.61,0.30431,0.15261000000000002
2022-07-01 06:00:00+00:00,308.04,147.64,0.30804000000000004,0.14764
2022-07-01 07:00:00+00:00,294.5,146.15,0.2945,0.14615
2022-07-01 08:00:00+00:00,335.77,148.74,0.33577,0.14874
2022-07-01 09:00:00+00:00,335.37,147.79,0.33537,0.14779
2022-07-01 10:00:00+00:00,340.31,153.21,0.34031,0.15321
2022-07-01 11:00:00+00:00,335.61,151.0,0.33561,0.151
2022-07-01 12:00:00+00:00,279.65,144.96,0.27965,0.14496
2022-07-01 13:00:00+00:00,274.08,140.25,0.27408,0.14025
2022-07-01 14:00:00+00:00,269.77,134.63,0.26977,0.13463
2022-07-01 15:00:00+00:00,269.87,134.02,0.26987,0.13402
2022-07-01 16:00:00+00:00,305.18,124.99,0.30518,0.12499
2022-07-01 17:00:00+00:00,331.51,138.91,0.33150999999999997,0.13891
2022-07-01 18:00:00+00:00,351.0,146.15,0.35100000000000003,0.14615
2022-07-01 19:00:00+00:00,362.02,154.7,0.36202,0.1547
2022-07-01 20:00:00+00:00,314.04,154.12,0.31404000000000004,0.15412
2022-07-01 21:00:00+00:00,312.49,146.75,0.31249,0.14675
2022-07-01 22:00:00+00:00,330.02,167.29,0.33002,0.16729
2022-07-01 23:00:00+00:00,335.52,161.7,0.33552,0.16169999999999998
2022-07-02 00:00:00+00:00,351.36,159.1,0.35136,0.1591
2022-07-02 01:00:00+00:00,356.33,154.59,0.35633,0.15459
2022-07-02 02:00:00+00:00,366.19,157.06,0.36619,0.15706
2022-07-02 03:00:00+00:00,373.57,159.61,0.37357,0.15961000000000003
2022-07-02 04:00:00+00:00,375.33,160.57,0.37533,0.16057
2022-07-02 05:00:00+00:00,355.68,148.58,0.35568,0.14858000000000002
2022-07-02 06:00:00+00:00,323.18,144.25,0.32318,0.14425
2022-07-02 07:00:00+00:00,277.63,133.58,0.27763,0.13358
2022-07-02 08:00:00+00:00,265.48,136.77,0.26548000000000005,0.13677
2022-07-02 09:00:00+00:00,243.95,129.97,0.24395,0.12997
2022-07-02 10:00:00+00:00,229.61,120.77,0.22961,0.12077
2022-07-02 11:00:00+00:00,229.48,122.99,0.22948,0.12299
2022-07-02 12:00:00+00:00,218.17,114.2,0.21817,0.11420000000000001
2022-07-02 13:00:00+00:00,218.16,112.7,0.21816,0.11270000000000001
2022-07-02 14:00:00+00:00,216.55,109.25,0.21655000000000002,0.10925
2022-07-02 15:00:00+00:00,220.94,110.3,0.22094,0.1103
2022-07-02 16:00:00+00:00,234.93,118.26,0.23493,0.11826
2022-07-02 17:00:00+00:00,265.08,140.0,0.26508,0.14
2022-07-02 18:00:00+00:00,293.77,152.0,0.29377,0.152
2022-07-02 19:00:00+00:00,310.01,167.29,0.31001,0.16729
2022-07-02 20:00:00+00:00,311.41,170.34,0.31141,0.17034000000000002
2022-07-02 21:00:00+00:00,316.59,167.0,0.31659,0.167
2022-07-02 22:00:00+00:00,332.91,164.99,0.33291000000000004,0.16499000000000003
2022-07-02 23:00:00+00:00,336.15,160.0,0.33615,0.16
2022-07-03 00:00:00+00:00,340.8,149.99,0.3408,0.14999
2022-07-03 01:00:00+00:00,343.3,145.5,0.3433,0.1455
2022-07-03 02:00:00+00:00,342.96,142.0,0.34296,0.14200000000000002
2022-07-03 03:00:00+00:00,350.91,145.62,0.35091000000000006,0.14562
2022-07-03 04:00:00+00:00,352.36,144.0,0.35236,0.14400000000000002
2022-07-03 05:00:00+00:00,312.62,127.8,0.31262,0.1278
2022-07-03 06:00:00+00:00,274.57,116.51,0.27457,0.11651
2022-07-03 07:00:00+00:00,236.66,108.0,0.23666,0.108
2022-07-03 08:00:00+00:00,215.15,104.61,0.21515,0.10461000000000001
2022-07-03 09:00:00+00:00,195.13,94.74,0.19513,0.09473999999999999
2022-07-03 10:00:00+00:00,219.22,122.99,0.21922,0.12299
2022-07-03 11:00:00+00:00,217.87,125.1,0.21787,0.1251
2022-07-03 12:00:00+00:00,209.46,117.6,0.20946,0.1176
2022-07-03 13:00:00+00:00,191.12,99.16,0.19112,0.09916
2022-07-03 14:00:00+00:00,183.9,91.2,0.1839,0.0912
2022-07-03 15:00:00+00:00,188.47,91.55,0.18847,0.09154999999999999
2022-07-03 16:00:00+00:00,217.19,114.0,0.21719,0.114
2022-07-03 17:00:00+00:00,243.02,128.3,0.24302,0.12830000000000003
2022-07-03 18:00:00+00:00,290.18,160.0,0.29018,0.16
2022-07-03 19:00:00+00:00,305.97,177.16,0.30597,0.17716
2022-07-03 20:00:00+00:00,320.71,193.06,0.32071,0.19306
2022-07-03 21:00:00+00:00,316.18,180.0,0.31618,0.18
2022-07-03 22:00:00+00:00,362.53,165.79,0.36252999999999996,0.16579
2022-07-03 23:00:00+00:00,371.69,164.37,0.37169,0.16437000000000002
2022-07-04 00:00:00+00:00,372.14,153.04,0.37213999999999997,0.15303999999999998
2022-07-04 01:00:00+00:00,371.92,150.0,0.37192000000000003,0.15
2022-07-04 02:00:00+00:00,375.97,152.5,0.37597,0.1525
2022-07-04 03:00:00+00:00,370.9,152.73,0.3709,0.15273
2022-07-04 04:00:00+00:00,366.48,164.77,0.36648000000000003,0.16477
2022-07-04 05:00:00+00:00,352.6,176.0,0.3526,0.176
2022-07-04 06:00:00+00:00,357.71,176.0,0.35771,0.176
2022-07-04 07:00:00+00:00,332.89,165.79,0.33289,0.16579
2022-07-04 08:00:00+00:00,372.74,164.77,0.37274,0.16477
2022-07-04 09:00:00+00:00,360.82,158.86,0.36082,0.15886000000000003
2022-07-04 10:00:00+00:00,361.6,161.01,0.36160000000000003,0.16101
2022-07-04 11:00:00+00:00,359.83,163.58,0.35983,0.16358
2022-07-04 12:00:00+00:00,308.26,163.58,0.30826,0.16358
2022-07-04 13:00:00+00:00,301.47,158.86,0.30147,0.15886000000000003
2022-07-04 14:00:00+00:00,293.78,152.73,0.29378,0.15273
2022-07-04 15:00:00+00:00,287.96,148.74,0.28796,0.14874
2022-07-04 16:00:00+00:00,332.1,143.83,0.3321,0.14383
2022-07-04 17:00:00+00:00,342.03,146.0,0.34203,0.146
2022-07-04 18:00:00+00:00,373.14,164.77,0.37313999999999997,0.16477
2022-07-04 19:00:00+00:00,380.66,171.09,0.38066000000000005,0.17109000000000002
2022-07-04 20:00:00+00:00,330.37,166.62,0.33037,0.16662000000000002
2022-07-04 21:00:00+00:00,323.36,152.73,0.32336000000000004,0.15273
2022-07-04 22:00:00+00:00,317.72,149.95,0.31772000000000006,0.14995
2022-07-04 23:00:00+00:00,300.55,130.0,0.30055000000000004,0.13
2022-07-05 00:00:00+00:00,300.68,120.1,0.30068,0.1201
2022-07-05 01:00:00+00:00,307.36,118.78,0.30736,0.11878
2022-07-05 02:00:00+00:00,305.29,114.57,0.30529,0.11456999999999999
2022-07-05 03:00:00+00:00,304.14,120.0,0.30413999999999997,0.12
2022-07-05 04:00:00+00:00,307.6,130.0,0.30760000000000004,0.13
2022-07-05 05:00:00+00:00,322.53,149.95,0.32253,0.14995
2022-07-05 06:00:00+00:00,334.66,150.36,0.33466,0.15036000000000002
2022-07-05 07:00:00+00:00,314.3,148.61,0.3143,0.14861000000000002
2022-07-05 08:00:00+00:00,354.95,148.5,0.35495,0.1485
2022-07-05 09:00:00+00:00,347.26,147.64,0.34726,0.14764
2022-07-05 10:00:00+00:00,345.61,148.5,0.34561000000000003,0.1485
2022-07-05 11:00:00+00:00,345.13,149.95,0.34513,0.14995
2022-07-05 12:00:00+00:00,290.9,148.5,0.2909,0.1485
2022-07-05 13:00:00+00:00,269.29,130.0,0.26929000000000003,0.13
2022-07-05 14:00:00+00:00,267.09,128.0,0.26709,0.128
2022-07-05 15:00:00+00:00,268.48,127.95,0.26848,0.12795
2022-07-05 16:00:00+00:00,319.51,126.95,0.31951,0.12695
2022-07-05 17:00:00+00:00,327.15,130.0,0.32715,0.13
2022-07-05 18:00:00+00:00,363.54,149.95,0.36354000000000003,0.14995
2022-07-05 19:00:00+00:00,382.11,163.58,0.38211,0.16358
2022-07-05 20:00:00+00:00,331.55,161.0,0.33155,0.161
2022-07-05 21:00:00+00:00,319.02,147.1,0.31901999999999997,0.1471
2022-07-05 22:00:00+00:00,306.2,148.0,0.30619999999999997,0.148
2022-07-05 23:00:00+00:00,283.67,116.45,0.28367000000000003,0.11645000000000001
2022-07-06 00:00:00+00:00,287.1,116.3,0.2871,0.1163
2022-07-06 01:00:00+00:00,295.75,115.55,0.29575,0.11555
2022-07-06 02:00:00+00:00,298.18,116.35,0.29818,0.11635
2022-07-06 03:00:00+00:00,299.41,125.0,0.29941,0.125
2022-07-06 04:00:00+00:00,323.26,148.74,0.32326,0.14874
2022-07-06 05:00:00+00:00,328.32,161.59,0.32832,0.16159
2022-07-06 06:00:00+00:00,337.36,161.59,0.33736,0.16159
2022-07-06 07:00:00+00:00,309.42,155.0,0.30942000000000003,0.155
2022-07-06 08:00:00+00:00,356.49,155.89,0.35649000000000003,0.15589
2022-07-06 09:00:00+00:00,345.45,151.89,0.34545,0.15189
2022-07-06 10:00:00+00:00,346.51,155.22,0.34651,0.15522
2022-07-06 11:00:00+00:00,345.02,155.89,0.34502,0.15589
2022-07-06 12:00:00+00:00,286.29,148.1,0.28629000000000004,0.1481
2022-07-06 13:00:00+00:00,270.62,134.8,0.27062,0.1348
2022-07-06 14:00:00+00:00,259.46,124.43,0.25945999999999997,0.12443000000000001
2022-07-06 15:00:00+00:00,257.55,122.09,0.25755,0.12209
2022-07-06 16:00:00+00:00,330.76,142.0,0.33076,0.14200000000000002
2022-07-06 17:00:00+00:00,357.55,156.5,0.35755000000000003,0.1565
2022-07-06 18:00:00+00:00,381.74,166.62,0.38174,0.16662000000000002
2022-07-06 19:00:00+00:00,391.43,174.5,0.39143,0.17450000000000002
2022-07-06 20:00:00+00:00,344.65,173.09,0.34465,0.17309
2022-07-06 21:00:00+00:00,342.25,161.59,0.34225,0.16159
2022-07-06 22:00:00+00:00,290.8,155.06,0.2908,0.15506
2022-07-06 23:00:00+00:00,262.87,131.0,0.26287,0.131
2022-07-07 00:00:00+00:00,250.13,116.45,0.25013,0.11645000000000001
2022-07-07 01:00:00+00:00,251.06,115.55,0.25106,0.11555
2022-07-07 02:00:00+00:00,252.17,114.99,0.25217,0.11499
2022-07-07 03:00:00+00:00,248.85,114.99,0.24885,0.11499
2022-07-07 04:00:00+00:00,246.9,115.55,0.2469,0.11555
2022-07-07 05:00:00+00:00,236.61,120.0,0.23661000000000001,0.12
2022-07-07 06:00:00+00:00,245.93,115.55,0.24593,0.11555
2022-07-07 07:00:00+00:00,233.48,110.0,0.23348,0.11
2022-07-07 08:00:00+00:00,274.1,111.05,0.2741,0.11105
