Tamb,HR,mv,Tv,qc,Tc_in,Tc_out,Tcond,Qc_released,Qc_absorbed,Qc_transfered,Ce_c,Rp,Rs,wdc,qdc,Tdc_in,Tdc_out,Ce_dc,Qdc,wwct,qwct,qwct_s,qwct_p,Twct_in,Twct_out,Ce_wct,Cw_wct,Qwct,Tcc_out,Cw_s1,Cw_s2,Pw,Pw_s1,Pw_s2,Pe,Vavail,deltaV,time,qdc_only,Tcc_in,Ce_cc,Cw_cc,Qcc,Ce,Cw,qcc,Vavail_s1,Je,Jw,J,Je_c,Je_dc,Je_wct,Jw_wct,Jw_s1,Jw_s2,dc_active,dc_mode,wct_active,wct_mode
30,40,299.84843249364496,42,20.0,31.384114342195655,40.0,42.0,200.00000000000006,200.0130732207343,266.4557015951973,2.9354000000000005,0.0,1.0,99.18,20.0,40.0,34.8567065784652,5.8128296372830395,119.39376714079766,26.444819548872182,20.0,20.0,0.0,34.8567065784652,31.379997514334242,0.17221025087045444,113.04967362713796,80.7177361700287,33.11835204639972,113.04967362713796,0,,,,,,,2005-06-23 13:00:00+02:00,0.0,40.0,5.985039888153494,113.04967362713796,200.11150331082638,8.920439888153496,113.04967362713796,20.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,22.0,32.167376674723315,39.99999999999999,42.0,200.00000000000006,200.0108657706051,266.8017524755383,3.7297248000000005,0.0,0.5555555555555556,89.38222222222223,22.0,39.99999999999999,35.43826762447741,4.956371886057154,116.4824765772393,30.256193233082705,12.222222222222223,12.222222222222223,0.0,35.43826762447741,29.56164229908652,0.21722058097498165,114.58894599509222,83.37998066905656,33.339472865409235,114.58894599509222,0,,,,,,,2005-06-23 13:00:00+02:00,9.777777777777777,39.99999999999999,5.173592467032135,114.58894599509222,199.86245724629586,8.903317267032136,114.58894599509222,22.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,22.0,32.167376674723315,39.99999999999999,42.0,200.00000000000006,200.0108657706051,266.8017524755383,3.7297248000000005,0.0,1.0,89.38222222222223,22.0,39.99999999999999,35.43826762447741,4.956371886057154,116.4824765772393,24.811373684210526,22.0,22.0,0.0,35.43826762447741,32.17678894163735,0.15658258363957533,115.56393880677206,83.29035408608273,33.80752828305738,115.56393880677206,0,,,,,,,2005-06-23 13:00:00+02:00,0.0,39.99999999999999,5.112954469696729,115.56393880677206,199.77283066332203,8.84267926969673,115.56393880677206,22.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,18.0,30.42679371355073,40.0,42.0,200.00000000000006,200.01603452232516,265.53876817730617,2.2573072,0.0,0.6666666666666666,99.18,18.0,40.0,34.528705732495546,5.8128296372830395,114.30738832782632,34.79354285714285,12.0,12.0,0.0,34.528705732495546,28.377266860014494,0.2864037346190177,119.48690248560888,85.69711180549294,32.06813018350313,119.48690248560888,0,,,,,,,2005-06-23 13:00:00+02:00,6.000000000000001,40.0,6.0992333719020575,119.48690248560888,200.00450013331925,8.356540571902057,119.48690248560888,18.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,18.0,30.42679371355073,40.0,42.0,200.00000000000006,200.01603452232516,265.53876817730617,2.2573072,0.0,0.7777777777777777,99.18,18.0,40.0,34.528705732495546,5.8128296372830395,114.30738832782632,32.79710902255639,13.999999999999998,13.999999999999998,0.0,34.528705732495546,29.26319887200996,0.2538741802254811,119.66878132057172,85.57868752437065,32.225046481033104,119.66878132057172,0,,,,,,,2005-06-23 13:00:00+02:00,4.000000000000002,40.0,6.066703817508521,119.66878132057172,199.88607585219697,8.324011017508521,119.66878132057172,18.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,18.0,30.42679371355073,40.0,42.0,200.00000000000006,200.01603452232516,265.53876817730617,2.2573072,0.0,1.0,99.18,18.0,40.0,34.528705732495546,5.8128296372830395,114.30738832782632,30.256193233082705,18.0,18.0,0.0,34.528705732495546,30.431256957265283,0.21722058097498165,120.39902297687513,85.61898763535811,32.479981344880414,120.39902297687513,0,,,,,,,2005-06-23 13:00:00+02:00,0.0,40.0,6.030050218258021,120.39902297687513,199.92637596318443,8.28735741825802,120.39902297687513,18.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,20.0,31.384114342195655,40.0,42.0,200.00000000000006,200.0130732207343,266.4557015951973,2.9354000000000005,0.0,0.5555555555555556,89.38222222222223,20.0,40.0,35.16126293452424,4.956371886057154,112.32364117147343,34.61204887218045,11.11111111111111,11.11111111111111,0.0,35.16126293452424,28.359214257827695,0.2833108552072573,121.18658856582624,87.7400506620195,32.731959835704046,121.18658856582624,0,,,,,,,2005-06-23 13:00:00+02:00,8.88888888888889,40.0,5.239682741264411,121.18658856582624,200.06369183349292,8.175082741264411,121.18658856582624,20.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,20.0,31.384114342195655,40.0,42.0,200.00000000000006,200.0130732207343,266.4557015951973,2.9354000000000005,0.0,0.6666666666666666,89.38222222222223,20.0,40.0,35.16126293452424,4.956371886057154,112.32364117147343,32.252627067669174,13.333333333333332,13.333333333333332,0.0,35.16126293452424,29.484394950705315,0.2455722017881968,121.704537640333,87.86887642036588,32.890515740996676,121.704537640333,0,,,,,,,2005-06-23 13:00:00+02:00,6.666666666666668,40.0,5.201944087845351,121.704537640333,200.1925175918393,8.137344087845351,121.704537640333,20.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,20.0,31.384114342195655,40.0,42.0,200.00000000000006,200.0130732207343,266.4557015951973,2.9354000000000005,0.0,0.7777777777777777,89.38222222222223,20.0,40.0,35.16126293452424,4.956371886057154,112.32364117147343,30.61918120300752,15.555555555555554,15.555555555555554,0.0,35.16126293452424,30.309536101675327,0.2221312561733397,121.98178947997076,87.6113558099079,33.03863244515284,121.98178947997076,0,,,,,,,2005-06-23 13:00:00+02:00,4.444444444444446,40.0,5.178503142230493,121.98178947997076,199.93499698138135,8.113903142230495,121.98178947997076,20.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,20.0,31.384114342195655,40.0,42.0,200.00000000000006,200.0130732207343,266.4557015951973,2.9354000000000005,0.0,1.0,89.38222222222223,20.0,40.0,35.16126293452424,4.956371886057154,112.32364117147343,28.078265413533835,20.0,20.0,0.0,35.16126293452424,31.393329340179186,0.19003540264682733,122.19412190747244,87.47837539819065,33.27729613735171,122.19412190747244,0,,,,,,,2005-06-23 13:00:00+02:00,0.0,40.0,5.146407288703981,122.19412190747244,199.8020165696641,8.081807288703981,122.19412190747244,20.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,22.0,32.167376674723315,39.99999999999999,42.0,200.00000000000006,200.0108657706051,266.8017524755383,3.7297248000000005,0.0,0.5555555555555556,79.58444444444444,22.0,39.99999999999999,35.755581374941066,3.8868223126491355,108.37968200632602,32.9786030075188,12.222222222222223,12.222222222222223,0.0,35.755581374941066,29.305182901589866,0.2566957652489091,125.69371388387663,91.52077017027119,33.451867634458495,125.69371388387663,0,,,,,,,2005-06-23 13:00:00+02:00,9.777777777777777,39.99999999999999,4.143518077898045,125.69371388387663,199.9004521765972,7.873242877898045,125.69371388387663,22.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,22.0,32.167376674723315,39.99999999999999,42.0,200.00000000000006,200.0108657706051,266.8017524755383,3.7297248000000005,0.0,0.6666666666666666,79.58444444444444,22.0,39.99999999999999,35.755581374941066,3.8868223126491355,108.37968200632602,30.98216917293233,14.666666666666666,14.666666666666666,0.0,35.755581374941066,30.38008259297974,0.2271504491270306,126.41263369750959,91.52122729242654,33.60538186215654,126.41263369750959,0,,,,,,,2005-06-23 13:00:00+02:00,7.333333333333334,39.99999999999999,4.113972761776166,126.41263369750959,199.90090929875257,7.843697561776167,126.41263369750959,22.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,22.0,32.167376674723315,39.99999999999999,42.0,200.00000000000006,200.0108657706051,266.8017524755383,3.7297248000000005,0.0,1.0,79.58444444444444,22.0,39.99999999999999,35.755581374941066,3.8868223126491355,108.37968200632602,26.80780751879699,22.0,22.0,0.0,35.755581374941066,32.16885074033096,0.1759814896378156,126.92832885217649,91.59592761611103,33.96221605763601,126.92832885217649,0,,,,,,,2005-06-23 13:00:00+02:00,0.0,39.99999999999999,4.062803802286951,126.92832885217649,199.97560962243705,7.792528602286952,126.92832885217649,22.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,18.0,30.42679371355073,40.0,42.0,200.00000000000006,200.01603452232516,265.53876817730617,2.2573072,0.0,0.6666666666666666,89.38222222222223,18.0,40.0,34.84244585496224,4.956371886057154,107.75234177490302,37.15296466165414,12.0,12.0,0.0,34.84244585496224,28.228321497474532,0.3290799459057312,128.2144877715109,92.14245295648216,32.19679611196716,128.2144877715109,0,,,,,,,2005-06-23 13:00:00+02:00,6.000000000000001,40.0,5.2854518319628845,128.2144877715109,199.89479473138516,7.542759031962884,128.2144877715109,18.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,18.0,30.42679371355073,40.0,42.0,200.00000000000006,200.01603452232516,265.53876817730617,2.2573072,0.0,0.7777777777777777,89.38222222222223,18.0,40.0,34.84244585496224,4.956371886057154,107.75234177490302,34.97503684210526,13.999999999999998,13.999999999999998,0.0,34.84244585496224,29.156309927494,0.28952374346961157,128.86532239150984,92.41452503974313,32.35476138669489,128.86532239150984,0,,,,,,,2005-06-23 13:00:00+02:00,4.000000000000002,40.0,5.245895629526765,128.86532239150984,200.16686681464614,7.503202829526765,128.86532239150984,18.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,18.0,30.42679371355073,40.0,42.0,200.00000000000006,200.01603452232516,265.53876817730617,2.2573072,0.0,0.8888888888888888,89.38222222222223,18.0,40.0,34.84244585496224,4.956371886057154,107.75234177490302,33.34159097744361,16.0,16.0,0.0,34.84244585496224,29.870887251949604,0.26242032361226475,129.1720605297087,92.34201125007041,32.50288886530923,129.1720605297087,0,,,,,,,2005-06-23 13:00:00+02:00,2.000000000000001,40.0,5.218792209669418,129.1720605297087,200.09435302497343,7.476099409669418,129.1720605297087,18.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,18.0,30.42679371355073,40.0,42.0,200.00000000000006,200.01603452232516,265.53876817730617,2.2573072,0.0,1.0,89.38222222222223,18.0,40.0,34.84244585496224,4.956371886057154,107.75234177490302,32.071133082706766,18.0,18.0,0.0,34.84244585496224,30.417184292950402,0.24285913452010183,129.59223128390295,92.46816544346966,32.62981507395632,129.59223128390295,0,,,,,,,2005-06-23 13:00:00+02:00,0.0,40.0,5.199231020577256,129.59223128390295,200.2205072183727,7.456538220577256,129.59223128390295,18.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,20.0,31.384114342195655,40.0,42.0,200.00000000000006,200.0130732207343,266.4557015951973,2.9354000000000005,0.0,0.6666666666666666,79.58444444444444,20.0,40.0,35.47851060338751,3.8868223126491355,104.95894996811488,34.430554887218044,13.333333333333332,13.333333333333332,0.0,35.47851060338751,29.34896668783083,0.28024510523433005,131.14025075268728,94.87513579831638,33.02669303716485,131.14025075268728,0,,,,,,,2005-06-23 13:00:00+02:00,6.666666666666668,40.0,4.167067417883466,131.14025075268728,199.83408576643126,7.102467417883466,131.14025075268728,20.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,20.0,31.384114342195655,40.0,42.0,200.00000000000006,200.0130732207343,266.4557015951973,2.9354000000000005,0.0,0.7777777777777777,79.58444444444444,20.0,40.0,35.47851060338751,3.8868223126491355,104.95894996811488,32.61561503759398,15.555555555555554,15.555555555555554,0.0,35.47851060338751,30.225355781527902,0.2510797246408864,131.6984285218714,94.85971357662744,33.180255368823936,131.6984285218714,0,,,,,,,2005-06-23 13:00:00+02:00,4.444444444444446,40.0,4.137902037290022,131.6984285218714,199.81866354474232,7.073302037290023,131.6984285218714,20.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,20.0,31.384114342195655,40.0,42.0,200.00000000000006,200.0130732207343,266.4557015951973,2.9354000000000005,0.0,1.0,79.58444444444444,20.0,40.0,35.47851060338751,3.8868223126491355,104.95894996811488,29.893205263157896,20.0,20.0,0.0,35.47851060338751,31.389915476466264,0.2124184235319567,132.2446813387869,94.92236141447118,33.43421303992689,132.2446813387869,0,,,,,,,2005-06-23 13:00:00+02:00,0.0,40.0,4.099240736181092,132.2446813387869,199.88131138258606,7.0346407361810925,132.2446813387869,20.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,16.0,29.230142927744573,40.0,42.0,200.00000000000006,200.02014854904692,264.0399098004601,1.6884336000000002,0.0,0.8888888888888888,89.38222222222223,16.0,40.0,34.477933112465216,4.956371886057154,102.54950934742482,38.96790451127819,14.222222222222221,14.222222222222221,0.0,34.477933112465216,28.573378045025017,0.36502768620748904,136.868112782955,97.49021920457254,31.699318963081595,136.868112782955,0,,,,,,,2005-06-23 13:00:00+02:00,1.7777777777777786,40.0,5.321399572264642,136.868112782955,200.03972855199737,7.009833172264642,136.868112782955,16.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,16.0,29.230142927744573,40.0,42.0,200.00000000000006,200.02014854904692,264.0399098004601,1.6884336000000002,0.0,1.0,89.38222222222223,16.0,40.0,34.477933112465216,4.956371886057154,102.54950934742482,37.15296466165414,16.0,16.0,0.0,34.477933112465216,29.228089729935597,0.3290799459057312,137.0937872631548,97.51350251620748,31.853011421200407,137.0937872631548,0,,,,,,,2005-06-23 13:00:00+02:00,0.0,40.0,5.2854518319628845,137.0937872631548,200.0630118636323,6.973885431962884,137.0937872631548,16.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,18.0,30.42679371355073,40.0,42.0,200.00000000000006,200.01603452232516,265.53876817730617,2.2573072,0.0,0.6666666666666666,79.58444444444444,18.0,40.0,35.16254607475155,3.8868223126491355,101.064468436813,39.69388045112782,12.0,12.0,0.0,35.16254607475155,28.0667812318138,0.38016640661552326,137.2912690443991,98.85181921636094,32.32424013757645,137.2912690443991,0,,,,,,,2005-06-23 13:00:00+02:00,6.000000000000001,40.0,4.266988719264659,137.2912690443991,199.91628765317392,6.5242959192646595,137.2912690443991,18.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,18.0,30.42679371355073,40.0,42.0,200.00000000000006,200.01603452232516,265.53876817730617,2.2573072,0.0,0.7777777777777777,79.58444444444444,18.0,40.0,35.16254607475155,3.8868223126491355,101.064468436813,36.97147067669173,13.999999999999998,13.999999999999998,0.0,35.16254607475155,29.07699517035551,0.3256343837891383,137.5389137668608,98.90542163323585,32.50011755407829,137.5389137668608,0,,,,,,,2005-06-23 13:00:00+02:00,4.000000000000002,40.0,4.212456696438274,137.5389137668608,199.96989007004885,6.469763896438273,137.5389137668608,18.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,18.0,30.42679371355073,40.0,42.0,200.00000000000006,200.01603452232516,265.53876817730617,2.2573072,0.0,0.8888888888888888,79.58444444444444,18.0,40.0,35.16254607475155,3.8868223126491355,101.064468436813,35.15653082706767,16.0,16.0,0.0,35.16254607475155,29.834984744579266,0.29267088175903866,137.98480556440336,98.95370935007212,32.65545838996459,137.98480556440336,0,,,,,,,2005-06-23 13:00:00+02:00,2.000000000000001,40.0,4.179493194408174,137.98480556440336,200.01817778688513,6.4368003944081735,137.98480556440336,18.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,18.0,30.42679371355073,40.0,42.0,200.00000000000006,200.01603452232516,265.53876817730617,2.2573072,0.0,1.0,79.58444444444444,18.0,40.0,35.16254607475155,3.8868223126491355,101.064468436813,33.70457894736842,18.0,18.0,0.0,35.16254607475155,30.425235732837315,0.26825339973095347,138.28744418454153,98.98779263491298,32.793890903794434,138.28744418454153,0,,,,,,,2005-06-23 13:00:00+02:00,0.0,40.0,4.155075712380089,138.28744418454153,200.05226107172598,6.412382912380089,138.28744418454153,18.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,20.0,31.384114342195655,40.0,42.0,200.00000000000006,200.0130732207343,266.4557015951973,2.9354000000000005,0.0,0.5555555555555556,69.78666666666666,20.0,40.0,35.83959175336957,2.799109880036844,96.57676090876866,40.96433834586466,11.11111111111111,11.11111111111111,0.0,35.83959175336957,27.823947982775714,0.4077036507246639,142.6101772887705,103.39387984842703,32.97686183530033,142.6101772887705,0,,,,,,,2005-06-23 13:00:00+02:00,8.88888888888889,40.0,3.206813530761508,142.6101772887705,199.9706407571957,6.1422135307615084,142.6101772887705,20.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,20.0,31.384114342195655,40.0,42.0,200.00000000000006,200.0130732207343,266.4557015951973,2.9354000000000005,0.0,0.6666666666666666,69.78666666666666,20.0,40.0,35.83959175336957,2.799109880036844,96.57676090876866,37.33445864661654,13.333333333333332,13.333333333333332,0.0,35.83959175336957,29.145571149100284,0.33255263746115726,142.93864722084982,103.6118802881358,33.16198351166186,142.93864722084982,0,,,,,,,2005-06-23 13:00:00+02:00,6.666666666666668,40.0,3.1316625174980013,142.93864722084982,200.18864119690446,6.067062517498002,142.93864722084982,20.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,20.0,31.384114342195655,40.0,42.0,200.00000000000006,200.0130732207343,266.4557015951973,2.9354000000000005,0.0,0.7777777777777777,69.78666666666666,20.0,40.0,35.83959175336957,2.799109880036844,96.57676090876866,34.97503684210526,15.555555555555554,15.555555555555554,0.0,35.83959175336957,30.119389078958626,0.28952374346961157,142.989319036722,103.29288018739445,33.337003083314784,142.989319036722,0,,,,,,,2005-06-23 13:00:00+02:00,4.444444444444446,40.0,3.0886336235064555,142.989319036722,199.8696410961631,6.024033623506456,142.989319036722,20.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,20.0,31.384114342195655,40.0,42.0,200.00000000000006,200.0130732207343,266.4557015951973,2.9354000000000005,0.0,0.8888888888888888,69.78666666666666,20.0,40.0,35.83959175336957,2.799109880036844,96.57676090876866,33.34159097744361,17.77777777777778,17.77777777777778,0.0,35.83959175336957,30.83371170065991,0.26242032361226475,143.43740538787824,103.30568610577072,33.48388349327091,143.43740538787824,0,,,,,,,2005-06-23 13:00:00+02:00,2.222222222222223,40.0,3.0615302036491086,143.43740538787824,199.88244701453937,5.996930203649109,143.43740538787824,20.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,20.0,31.384114342195655,40.0,42.0,200.00000000000006,200.0130732207343,266.4557015951973,2.9354000000000005,0.0,1.0,69.78666666666666,20.0,40.0,35.83959175336957,2.799109880036844,96.57676090876866,31.88963909774436,20.0,20.0,0.0,35.83959175336957,31.389968466625284,0.24017319669084014,143.5122232539652,103.30331547767113,33.614780109997426,143.5122232539652,0,,,,,,,2005-06-23 13:00:00+02:00,0.0,40.0,3.039283076727684,143.5122232539652,199.88007638643978,5.974683076727684,143.5122232539652,20.0,,,,,,,,,,,True,0,True,0
30,40,299.84843249364496,42,16.0,29.230142927744573,40.0,42.0,200.00000000000006,200.02014854904692,264.0399098004601,1.6884336000000002,0.0,1.0,79.58444444444444,16.0,40.0,34.800902209032465,3.8868223126491355,96.55139536976016,38.78641052631579,16.0,16.0,0.0,34.800902209032465,29.230298524169918,0.3613108297025635,144.95652521681768,103.47056672603988,32.01560036660119,144.95652521681768,0,,,,,,,2005-06-23 13:00:00+02:00,0.0,40.0,4.248133142351699,144.95652521681768,200.02196209580003,5.936566742351699,144.95652521681768,16.0,,,,,,,,,,,True,0,True,0
