Tamb,HR,Tin,q,w_fan,Tout,m_w_lost
24.8333333333333,19.2099323305965,35.5,19.5,42.6479549191469,28.0991040212912,221.256031892583
24.8333333333333,19.2099323305965,35.5,19.5,31.80573788053,29.6421574888807,174.808653203943
24.8333333333333,19.2099323305965,35.5,19.5,26.2459663443596,30.6139241180086,145.709432090935
24.8333333333333,19.2099323305965,35.5,19.5,22.8471710932406,31.2821402585503,125.744148536542
24.8333333333333,19.2099323305965,35.5,24,52.7576678017077,28.1567415877228,270.171210607575
24.8333333333333,19.2099323305965,35.5,24,38.0352395088099,28.1913979962678,278.408204220796
24.8333333333333,19.2099323305965,35.5,24,30.7835394357415,30.6935388150119,176.405016197405
24.8333333333333,19.2099323305965,35.5,24,26.4234385369012,31.3672178333959,151.635807469907
29.0277777777778,8.19131151030346,35.5,6,62.0121913060455,12.3183987499165,-34.1591396147155
29.0277777777778,8.19131151030346,35.5,6,24.3642161913431,24.9875678317304,103.435681075877
29.0277777777778,8.19131151030346,35.5,10.5,38.0352395088099,25.2166142660705,176.861215833548
29.0277777777778,8.19131151030346,35.5,10.5,25.4780462767856,28.0107657582174,127.414388856265
29.0277777777778,8.19131151030346,35.5,10.5,21,29.357149121113,104.157454519384
29.0277777777778,8.19131151030346,35.5,15,54.320698427312,25.3009561535417,250.481611887634
29.0277777777778,8.19131151030346,35.5,15,33.6564404439645,28.1374845979246,178.875960412324
29.0277777777778,8.19131151030346,35.5,15,25.969306046518,29.6857422006776,140.742887991288
29.0277777777778,8.19131151030346,35.5,15,21.908892911244,30.6612361603593,116.934741006333
29.0277777777778,8.19131151030346,35.5,19.5,75.7751193134642,25.3329508949801,324.55352907981
29.0277777777778,8.19131151030346,35.5,19.5,42.6479549191469,28.2034449521564,230.412917582845
29.0277777777778,8.19131151030346,35.5,19.5,31.80573788053,28.2844266816753,240.825871842804
29.0277777777778,8.19131151030346,35.5,19.5,26.2459663443596,30.7498944342444,149.210628160199
29.0277777777778,8.19131151030346,35.5,19.5,22.8471710932406,31.426684696057,127.840026129878
29.0277777777778,8.19131151030346,35.5,24,52.7576678017077,28.2415934323909,282.072696548327
29.0277777777778,8.19131151030346,35.5,24,38.0352395088099,28.3618924626184,292.7247920369
29.0277777777778,8.19131151030346,35.5,24,30.7835394357415,30.8049069124785,181.502818672981
29.0277777777778,8.19131151030346,35.5,24,26.4234385369012,31.48569590701,155.051797067715
33.2222222222222,1.08206722210229,35.5,6,24.3642161913431,25.1721432989883,107.358511180618
33.2222222222222,1.08206722210229,35.5,10.5,38.0352395088099,25.3213413752021,184.981759596514
33.2222222222222,1.08206722210229,35.5,10.5,21,29.5306813094321,106.397119973922
33.2222222222222,1.08206722210229,35.5,15,54.320698427312,25.372623497066,262.841073992393
33.2222222222222,1.08206722210229,35.5,15,33.6564404439645,28.2433847090316,185.596370656269
33.2222222222222,1.08206722210229,35.5,15,25.969306046518,28.3657432604544,195.754056817097
33.2222222222222,1.08206722210229,35.5,15,21.908892911244,30.7988531650692,119.309891272624
33.2222222222222,1.08206722210229,35.5,19.5,75.7751193134642,25.3864658505221,341.195976109231
33.2222222222222,1.08206722210229,35.5,19.5,42.6479549191469,28.2849799805179,239.853433570016
33.2222222222222,1.08206722210229,35.5,19.5,31.80573788053,28.4472041098338,250.98792586124
33.2222222222222,1.08206722210229,35.5,19.5,26.2459663443596,30.8567394680672,153.173555310393
33.2222222222222,1.08206722210229,35.5,19.5,22.8471710932406,31.5403082507601,130.446897672521
33.2222222222222,1.08206722210229,35.5,24,52.7576678017077,28.3077396925918,294.24709180922
33.2222222222222,1.08206722210229,35.5,24,38.0352395088099,29.893965062146,228.153421394898
33.2222222222222,1.08206722210229,35.5,24,30.7835394357415,30.892310475995,187.062639105005
33.2222222222222,1.08206722210229,35.5,24,26.4234385369012,31.5787183292558,158.98180244042
12.25,99.9,42.25,6,62.0121913060455,18.9429063338774,181.728861012112
12.25,99.9,42.25,6,24.3642161913431,25.8336321913038,135.431825632695
12.25,99.9,42.25,10.5,38.0352395088099,26.7199254490188,225.805442782523
