Tamb,Tdc_in,qdc,wdc,Tdc_out
32.3333333333333,35.3333333333333,2076,81.544,81.544
32.3333333333333,35.3333333333333,2076,99.18,99.18
32.3333333333333,35.3333333333333,3114,11,11
32.3333333333333,35.3333333333333,3114,28.636,28.636
32.3333333333333,35.3333333333333,3114,46.272,46.272
32.3333333333333,35.3333333333333,3114,63.908,63.908
32.3333333333333,35.3333333333333,3114,81.544,81.544
32.3333333333333,35.3333333333333,3114,99.18,99.18
32.3333333333333,35.3333333333333,4152,11,11
32.3333333333333,35.3333333333333,4152,28.636,28.636
32.3333333333333,35.3333333333333,4152,46.272,46.272
32.3333333333333,35.3333333333333,4152,63.908,63.908
32.3333333333333,35.3333333333333,4152,81.544,81.544
32.3333333333333,35.3333333333333,4152,99.18,99.18
32.3333333333333,35.3333333333333,5190,11,11
32.3333333333333,35.3333333333333,5190,28.636,28.636
32.3333333333333,35.3333333333333,5190,46.272,46.272
32.3333333333333,35.3333333333333,5190,63.908,63.908
32.3333333333333,35.3333333333333,5190,81.544,81.544
32.3333333333333,35.3333333333333,5190,99.18,99.18
32.3333333333333,35.3333333333333,6228,11,11
32.3333333333333,35.3333333333333,6228,28.636,28.636
32.3333333333333,35.3333333333333,6228,46.272,46.272
32.3333333333333,35.3333333333333,6228,63.908,63.908
32.3333333333333,35.3333333333333,6228,81.544,81.544
32.3333333333333,35.3333333333333,6228,99.18,99.18
32.3333333333333,35.3333333333333,7266,11,11
32.3333333333333,35.3333333333333,7266,28.636,28.636
32.3333333333333,35.3333333333333,7266,46.272,46.272
32.3333333333333,35.3333333333333,7266,63.908,63.908
32.3333333333333,35.3333333333333,7266,81.544,81.544
32.3333333333333,35.3333333333333,7266,99.18,99.18
32.3333333333333,35.3333333333333,8304,11,11
32.3333333333333,35.3333333333333,8304,28.636,28.636
32.3333333333333,35.3333333333333,8304,46.272,46.272
32.3333333333333,35.3333333333333,8304,63.908,63.908
32.3333333333333,35.3333333333333,8304,81.544,81.544
32.3333333333333,35.3333333333333,8304,99.18,99.18
32.3333333333333,39.8333333333333,2076,11,11
32.3333333333333,39.8333333333333,2076,28.636,28.636
32.3333333333333,39.8333333333333,2076,46.272,46.272
32.3333333333333,39.8333333333333,2076,63.908,63.908
32.3333333333333,39.8333333333333,2076,81.544,81.544
32.3333333333333,39.8333333333333,2076,99.18,99.18
32.3333333333333,39.8333333333333,3114,11,11
32.3333333333333,39.8333333333333,3114,28.636,28.636
32.3333333333333,39.8333333333333,3114,46.272,46.272
32.3333333333333,39.8333333333333,3114,63.908,63.908
32.3333333333333,39.8333333333333,3114,81.544,81.544
32.3333333333333,39.8333333333333,3114,99.18,99.18
32.3333333333333,39.8333333333333,4152,11,11
32.3333333333333,39.8333333333333,4152,28.636,28.636
32.3333333333333,39.8333333333333,4152,46.272,46.272
32.3333333333333,39.8333333333333,4152,63.908,63.908
32.3333333333333,39.8333333333333,4152,81.544,81.544
32.3333333333333,39.8333333333333,4152,99.18,99.18
32.3333333333333,39.8333333333333,5190,11,11
32.3333333333333,39.8333333333333,5190,28.636,28.636
32.3333333333333,39.8333333333333,5190,46.272,46.272
32.3333333333333,39.8333333333333,5190,63.908,63.908
32.3333333333333,39.8333333333333,5190,81.544,81.544
32.3333333333333,39.8333333333333,5190,99.18,99.18
32.3333333333333,39.8333333333333,6228,11,11
32.3333333333333,39.8333333333333,6228,28.636,28.636
32.3333333333333,39.8333333333333,6228,46.272,46.272
32.3333333333333,39.8333333333333,6228,63.908,63.908
32.3333333333333,39.8333333333333,6228,81.544,81.544
32.3333333333333,39.8333333333333,6228,99.18,99.18
32.3333333333333,39.8333333333333,7266,11,11
32.3333333333333,39.8333333333333,7266,28.636,28.636
32.3333333333333,39.8333333333333,7266,46.272,46.272
32.3333333333333,39.8333333333333,7266,63.908,63.908
32.3333333333333,39.8333333333333,7266,81.544,81.544
32.3333333333333,39.8333333333333,7266,99.18,99.18
32.3333333333333,39.8333333333333,8304,11,11
32.3333333333333,39.8333333333333,8304,28.636,28.636
32.3333333333333,39.8333333333333,8304,46.272,46.272
32.3333333333333,39.8333333333333,8304,63.908,63.908
32.3333333333333,39.8333333333333,8304,81.544,81.544
32.3333333333333,39.8333333333333,8304,99.18,99.18
32.3333333333333,44.3333333333333,2076,11,11
32.3333333333333,44.3333333333333,2076,28.636,28.636
32.3333333333333,44.3333333333333,2076,46.272,46.272
32.3333333333333,44.3333333333333,2076,63.908,63.908
32.3333333333333,44.3333333333333,2076,81.544,81.544
32.3333333333333,44.3333333333333,2076,99.18,99.18
32.3333333333333,44.3333333333333,3114,11,11
32.3333333333333,44.3333333333333,3114,28.636,28.636
32.3333333333333,44.3333333333333,3114,46.272,46.272
32.3333333333333,44.3333333333333,3114,63.908,63.908
32.3333333333333,44.3333333333333,3114,81.544,81.544
32.3333333333333,44.3333333333333,3114,99.18,99.18
32.3333333333333,44.3333333333333,4152,11,11
32.3333333333333,44.3333333333333,4152,28.636,28.636
32.3333333333333,44.3333333333333,4152,46.272,46.272
32.3333333333333,44.3333333333333,4152,63.908,63.908
32.3333333333333,44.3333333333333,4152,81.544,81.544
32.3333333333333,44.3333333333333,4152,99.18,99.18
32.3333333333333,44.3333333333333,5190,11,11
32.3333333333333,44.3333333333333,5190,28.636,28.636
32.3333333333333,44.3333333333333,5190,46.272,46.272
32.3333333333333,44.3333333333333,5190,63.908,63.908
32.3333333333333,44.3333333333333,5190,81.544,81.544
32.3333333333333,44.3333333333333,5190,99.18,99.18
32.3333333333333,44.3333333333333,6228,11,11
32.3333333333333,44.3333333333333,6228,28.636,28.636
32.3333333333333,44.3333333333333,6228,46.272,46.272
32.3333333333333,44.3333333333333,6228,63.908,63.908
32.3333333333333,44.3333333333333,6228,81.544,81.544
32.3333333333333,44.3333333333333,6228,99.18,99.18
32.3333333333333,44.3333333333333,7266,11,11
32.3333333333333,44.3333333333333,7266,28.636,28.636
32.3333333333333,44.3333333333333,7266,46.272,46.272
32.3333333333333,44.3333333333333,7266,63.908,63.908
32.3333333333333,44.3333333333333,7266,81.544,81.544
32.3333333333333,44.3333333333333,7266,99.18,99.18
32.3333333333333,44.3333333333333,8304,11,11
32.3333333333333,44.3333333333333,8304,28.636,28.636
32.3333333333333,44.3333333333333,8304,46.272,46.272
32.3333333333333,44.3333333333333,8304,63.908,63.908
32.3333333333333,44.3333333333333,8304,81.544,81.544
32.3333333333333,44.3333333333333,8304,99.18,99.18
39.6666666666667,42.6666666666667,2076,11,11
39.6666666666667,42.6666666666667,2076,28.636,28.636
39.6666666666667,42.6666666666667,2076,46.272,46.272
39.6666666666667,42.6666666666667,2076,63.908,63.908
39.6666666666667,42.6666666666667,2076,81.544,81.544
39.6666666666667,42.6666666666667,2076,99.18,99.18
39.6666666666667,42.6666666666667,3114,11,11
39.6666666666667,42.6666666666667,3114,28.636,28.636
39.6666666666667,42.6666666666667,3114,46.272,46.272
39.6666666666667,42.6666666666667,3114,63.908,63.908
39.6666666666667,42.6666666666667,3114,81.544,81.544
39.6666666666667,42.6666666666667,3114,99.18,99.18
39.6666666666667,42.6666666666667,4152,11,11
39.6666666666667,42.6666666666667,4152,28.636,28.636
39.6666666666667,42.6666666666667,4152,46.272,46.272
39.6666666666667,42.6666666666667,4152,63.908,63.908
39.6666666666667,42.6666666666667,4152,81.544,81.544
39.6666666666667,42.6666666666667,4152,99.18,99.18
39.6666666666667,42.6666666666667,5190,11,11
39.6666666666667,42.6666666666667,5190,28.636,28.636
39.6666666666667,42.6666666666667,5190,46.272,46.272
39.6666666666667,42.6666666666667,5190,63.908,63.908
39.6666666666667,42.6666666666667,5190,81.544,81.544
39.6666666666667,42.6666666666667,5190,99.18,99.18
39.6666666666667,42.6666666666667,6228,11,11
39.6666666666667,42.6666666666667,6228,28.636,28.636
39.6666666666667,42.6666666666667,6228,46.272,46.272
39.6666666666667,42.6666666666667,6228,63.908,63.908
39.6666666666667,42.6666666666667,6228,81.544,81.544
39.6666666666667,42.6666666666667,6228,99.18,99.18
39.6666666666667,42.6666666666667,7266,11,11
39.6666666666667,42.6666666666667,7266,28.636,28.636
39.6666666666667,42.6666666666667,7266,46.272,46.272
39.6666666666667,42.6666666666667,7266,63.908,63.908
39.6666666666667,42.6666666666667,7266,81.544,81.544
39.6666666666667,42.6666666666667,7266,99.18,99.18
39.6666666666667,42.6666666666667,8304,11,11
39.6666666666667,42.6666666666667,8304,28.636,28.636
39.6666666666667,42.6666666666667,8304,46.272,46.272
39.6666666666667,42.6666666666667,8304,63.908,63.908
39.6666666666667,42.6666666666667,8304,81.544,81.544
39.6666666666667,42.6666666666667,8304,99.18,99.18
