Tamb,HR,Tin,q,w_fan,Tout,m_w_lost,Ce
20.6388888888889,36.0432676914233,42.25,3659.68421052632,50.8549058403688,29.2417196336454,69498.1669792263,134.807060617175
20.6388888888889,36.0432676914233,42.25,3809.84210526316,71.9598655922582,29.241719630287,72349.6967584517,239.0000733201
20.6388888888889,36.0432676914233,42.25,3960,22.2203434331132,30.508138025681,68137.4232161485,65.1174083995089
24.8333333333333,19.2099323305965,42.25,1107,64.5899805326715,19.2579736817551,39594.451074735,199.627843371125
24.8333333333333,19.2099323305965,42.25,1707.63157894737,47.2844996189163,22.981137145237,50116.0980125545,123.131530020762
24.8333333333333,19.2099323305965,42.25,2308.26315789474,40.6929017412864,25.6526572835149,57958.6216407848,102.128659851976
24.8333333333333,19.2099323305965,42.25,2458.42105263158,70.1844781515001,25.6526572889815,61728.9649525481,231.0823918038
24.8333333333333,19.2099323305965,42.25,2908.89473684211,37.1680501784581,27.6666313309671,64024.641354242,92.6850252349917
24.8333333333333,19.2099323305965,42.25,3059.05263157895,57.7017429281197,27.6666313343531,67329.6097979295,165.426609484814
24.8333333333333,19.2099323305965,42.25,3209.21052631579,90.960230166992,27.6666313283724,70634.578285789,376.389302060506
24.8333333333333,19.2099323305965,42.25,3359.36842105263,21.6722524690171,29.2429977969362,65900.2342738155,65.2733399694255
24.8333333333333,19.2099323305965,42.25,3509.52631578947,34.9672190247648,29.2429978002857,68845.8595051198,87.408191107934
24.8333333333333,19.2099323305965,42.25,3659.68421052632,50.8549058403688,29.2429977999226,71791.4847552232,136.359555888907
24.8333333333333,19.2099323305965,42.25,3809.84210526316,71.9598655922582,29.2429977966189,74737.1100222029,241.752499506639
24.8333333333333,19.2099323305965,42.25,3960,22.2203434331132,30.5122656083329,70101.9381568789,65.8673280860954
29.0277777777778,8.19131151030346,42.25,1107,64.5899805326715,19.2213660542422,42199.7239859582,201.888772565363
29.0277777777778,8.19131151030346,42.25,1707.63157894737,47.2844996189163,22.9617017140625,52837.8107404535,124.526083336843
29.0277777777778,8.19131151030346,42.25,2308.26315789474,40.6929017412864,25.6415468594844,60766.8221701903,103.285340527018
29.0277777777778,8.19131151030346,42.25,2458.42105263158,70.1844781515001,25.6415468650661,64719.8454650819,233.699566427745
29.0277777777778,8.19131151030346,42.25,2908.89473684211,37.1680501784581,27.6602411874523,66899.2245115653,93.7347499421459
29.0277777777778,8.19131151030346,42.25,3059.05263157895,57.7017429281197,27.6602411908754,70352.5796762469,167.3001850571
29.0277777777778,8.19131151030346,42.25,3209.21052631579,90.960230166992,27.6602411852845,73805.9348861887,380.652182163087
29.0277777777778,8.19131151030346,42.25,3359.36842105263,21.6722524690171,29.2395371303713,68702.262405376,66.0126075858571
29.0277777777778,8.19131151030346,42.25,3509.52631578947,34.9672190247648,29.239537131518,71773.1334058809,88.3981518656833
29.0277777777778,8.19131151030346,42.25,3659.68421052632,50.8549058403688,29.2395371331739,74844.0044035371,137.903926131136
29.0277777777778,8.19131151030346,42.25,3809.84210526316,71.9598655922582,29.2395371314857,77914.8754203706,244.490520790066
29.0277777777778,8.19131151030346,42.25,3960,22.2203434331132,30.510733520827,72963.6697149049,66.6133230460245
33.2222222222222,1.08206722210229,42.25,1107,64.5899805326715,19.1859485350214,44786.1293306842,204.13791771755
33.2222222222222,1.08206722210229,42.25,1707.63157894737,47.2844996189163,22.9428980697149,55539.3909679858,125.913368192256
33.2222222222222,1.08206722210229,42.25,2308.26315789474,40.6929017412864,25.630972236081,63556.2700458805,104.435992541919
33.2222222222222,1.08206722210229,42.25,2458.42105263158,70.1844781515001,25.6309722416501,67690.7534205858,236.303100245996
33.2222222222222,1.08206722210229,42.25,2908.89473684211,37.1680501784581,27.6542486640723,69754.8818454368,94.7790034474046
33.2222222222222,1.08206722210229,42.25,3059.05263157895,57.7017429281197,27.6542486675154,73355.646775314,169.163995487961
33.2222222222222,1.08206722210229,42.25,3209.21052631579,90.960230166992,27.6542486616122,76956.4117549092,384.892843985447
33.2222222222222,1.08206722210229,42.25,3359.36842105263,21.6722524690171,29.2363825265522,71486.0140981603,66.7480221136107
33.2222222222222,1.08206722210229,42.25,3509.52631578947,34.9672190247648,29.2363825284365,74681.3139275395,89.3829529133322
33.2222222222222,1.08206722210229,42.25,3659.68421052632,50.8549058403688,29.236382528117,77876.6137695967,139.440247061636
33.2222222222222,1.08206722210229,42.25,3809.84210526316,71.9598655922582,29.2363825261658,81071.9136223086,247.214271410782
33.2222222222222,1.08206722210229,42.25,3960,22.2203434331132,30.5094432247449,75806.8597785907,67.3554298541258
21.5,99.9,31.25,1107,64.5899805326715,23.3671182047903,11956.9698302146,201.311785183973
21.5,99.9,31.25,1707.63157894737,47.2844996189163,24.732946492399,15446.3186716816,124.170194409359
21.5,99.9,31.25,2308.26315789474,40.6929017412864,25.736496271877,17840.4392278791,102.990156513517
21.5,99.9,31.25,2458.42105263158,70.1844781515001,25.736496273941,19001.0013462007,233.031665488274
21.5,99.9,31.25,2908.89473684211,37.1680501784581,26.4843038194706,19588.5072847032,93.4668610089123
21.5,99.9,31.25,3059.05263157895,57.7017429281197,26.4843038202525,20599.6710676199,166.822050020388
21.5,99.9,31.25,3209.21052631579,90.960230166992,26.4843038181643,21610.8348623746,379.56429845853
21.5,99.9,31.25,3359.36842105263,21.6722524690171,27.0580072484814,20030.223053987,65.8239470620166
21.5,99.9,31.25,3509.52631578947,34.9672190247648,27.0580072491463,20925.5389995236,88.1455146461064
21.5,99.9,31.25,3659.68421052632,50.8549058403688,27.0580072490104,21820.8549487532,137.509804039992
21.5,99.9,31.25,3809.84210526316,71.9598655922582,27.0580072483039,22716.1709009766,243.791779876578
21.5,99.9,31.25,3960,22.2203434331132,25.243717619257,30879.3693984509,66.4229457093275
24.6666666666667,75.9000499821998,31.25,1107,64.5899805326715,23.3443131301956,13315.6115893952,203.054785118106
24.6666666666667,75.9000499821998,31.25,1707.63157894737,47.2844996189163,24.7246961882791,16558.524057589,125.245286165557
24.6666666666667,75.9000499821998,31.25,2308.26315789474,40.6929017412864,25.7353030946081,18739.1533015277,103.881867030392
24.6666666666667,75.9000499821998,31.25,2458.42105263158,70.1844781515001,25.7353030969023,19958.1788616855,235.04930284232
24.6666666666667,75.9000499821998,31.25,2908.89473684211,37.1680501784581,26.4868476433713,20299.8606506287,94.276116822889
24.6666666666667,75.9000499821998,31.25,3059.05263157895,57.7017429281197,26.4868476444376,21347.7446753987,168.266430546505
24.6666666666667,75.9000499821998,31.25,3209.21052631579,90.960230166992,26.486847642033,22395.6287163646,382.850646282667
24.6666666666667,75.9000499821998,31.25,3359.36842105263,21.6722524690171,27.0626306838107,20552.1736134996,66.393864691472
24.6666666666667,75.9000499821998,31.25,3509.52631578947,34.9672190247648,27.0626306844746,21470.8198361305,88.9086971199089
24.6666666666667,75.9000499821998,31.25,3659.68421052632,50.8549058403688,27.0626306843429,22389.4660627968,138.700392952436
24.6666666666667,75.9000499821998,31.25,3809.84210526316,71.9598655922582,27.0626306836263,23308.1122928339,245.902580572517
24.6666666666667,75.9000499821998,31.25,3960,22.2203434331132,25.2714339309127,56971.4793718359,66.9980495955231
27.8333333333333,57.4287433371466,31.25,1107,64.5899805326715,23.3075696692759,15370.6489221436,204.785559160931
27.8333333333333,57.4287433371466,31.25,1707.63157894737,47.2844996189163,24.7005752181192,18698.873772024,126.312836926084
27.8333333333333,57.4287433371466,31.25,2308.26315789474,40.6929017412864,25.7181607781249,20943.1555121507,104.767322839137
27.8333333333333,57.4287433371466,31.25,2458.42105263158,70.1844781515001,25.7181607802013,22305.5565490897,237.052787921023
27.8333333333333,57.4287433371466,31.25,2908.89473684211,37.1680501784581,26.4740233155774,22552.7649013848,95.0796962891912
27.8333333333333,57.4287433371466,31.25,3059.05263157895,57.7017429281197,26.4740233162623,23716.9444243927,169.70067978175
27.8333333333333,57.4287433371466,31.25,3209.21052631579,90.960230166992,26.4740233146814,24881.1239598371,386.113942739725
27.8333333333333,57.4287433371466,31.25,3960,22.2203434331132,25.2791712231376,65778.2962275231,67.5691195414608
31,43.2436727216864,31.25,1107,64.5899805326715,23.2715105772783,17414.2750288357,206.509386204524
31,43.2436727216864,31.25,1707.63157894737,47.2844996189163,24.676911547107,20827.9717500788,127.376102740033
31,43.2436727216864,31.25,2308.26315789474,40.6929017412864,25.7013485949298,23135.8644374094,105.649224595955
31,43.2436727216864,31.25,2458.42105263158,70.1844781515001,25.701348596914,24640.9062962642,239.048231390044
31,43.2436727216864,31.25,2908.89473684211,37.1680501784581,26.4614494974723,24794.2990545024,95.880050339699
31,43.2436727216864,31.25,3059.05263157895,57.7017429281197,26.4614494985786,26074.1871444325,171.129172212186
31,43.2436727216864,31.25,3209.21052631579,90.960230166992,26.4614494965447,27354.0752531549,389.364140942813
31,43.2436727216864,31.25,3960,22.2203434331132,25.2857553182621,71354.870824164,68.1378973207856
34.1666666666667,32.3338990513933,31.25,1107,64.5899805326715,23.2361315853634,19446.5895915051,208.22631585525
34.1666666666667,32.3338990513933,31.25,1707.63157894737,47.2844996189163,24.6537020802446,22945.9057798627,128.435114204876
34.1666666666667,32.3338990513933,31.25,2308.26315789474,40.6929017412864,25.6848640472454,25317.3657506192,106.527597679227
34.1666666666667,32.3338990513933,31.25,2458.42105263158,70.1844781515001,25.6848640493827,26964.3193490071,241.035690672019
34.1666666666667,32.3338990513933,31.25,2908.89473684211,37.1680501784581,26.4491241494128,27024.5481575911,96.6772020061045
34.1666666666667,32.3338990513933,31.25,3059.05263157895,57.7017429281197,26.4491241502609,28419.5622808597,172.551948945367
34.1666666666667,32.3338990513933,31.25,3209.21052631579,90.960230166992,26.4491241481238,29814.5764241417,392.601334422494
34.1666666666667,32.3338990513933,31.25,3960,22.2203434331132,25.2914812919769,75659.8274330067,68.7043993011475
37.3333333333333,23.9349261403343,31.25,1107,64.5899805326715,23.2014286048914,21467.689366167,209.936397248295
37.3333333333333,23.9349261403343,31.25,1707.63157894737,47.2844996189163,24.6309437114968,25052.7628507834,129.489901627461
37.3333333333333,23.9349261403343,31.25,2308.26315789474,40.6929017412864,25.6687046280145,27487.7443974304,107.402467226281
37.3333333333333,23.9349261403343,31.25,2458.42105263158,70.1844781515001,25.6687046301695,29275.8861806067,243.015222644168
37.3333333333333,23.9349261403343,31.25,2908.89473684211,37.1680501784581,26.4370452227976,29243.596568146,97.471174101338
37.3333333333333,23.9349261403343,31.25,3059.05263157895,57.7017429281197,26.4370452239055,30753.1585390696,173.969050698396
37.3333333333333,23.9349261403343,31.25,3209.21052631579,90.960230166992,26.437045222159,32262.7205309014,395.825615820948
37.3333333333333,23.9349261403343,31.25,3960,22.2203434331132,25.2966183500681,79260.3038876444,69.2686416947311
40.5,17.4663298001734,31.25,1107,64.5899805326715,23.1673977664919,23477.6686383418,211.639679053252
40.5,17.4663298001734,31.25,1707.63157894737,47.2844996189163,24.6086355486873,27148.6191253842,130.540495027455
40.5,17.4663298001734,31.25,2308.26315789474,40.6929017412864,25.6528678785966,29647.0843710239,108.273858136251
40.5,17.4663298001734,31.25,2458.42105263158,70.1844781515001,25.6528678806336,31575.6962483825,244.98688364475
40.5,17.4663298001734,31.25,2908.89473684211,37.1680501784581,26.425210712772,31451.5276907791,98.2619892221584
40.5,17.4663298001734,31.25,3059.05263157895,57.7017429281197,26.4252107138788,33075.0636336472,175.380517802547
40.5,17.4663298001734,31.25,3209.21052631579,90.960230166992,26.4252107114292,34698.5996043395,399.037076902496
43.6666666666667,12.4857802806583,31.25,1107,64.5899805326715,23.1340353177656,25476.619829082,213.336209479615
43.6666666666667,12.4857802806583,31.25,1707.63157894737,47.2844996189163,24.5867709440463,29233.5751983169,131.586924140736
43.6666666666667,12.4857802806583,31.25,2308.26315789474,40.6929017412864,25.6373513475158,31795.4688946717,109.141795072886
43.6666666666667,12.4857802806583,31.25,2458.42105263158,70.1844781515001,25.637351349781,33863.8381866112,246.950729479438
43.6666666666667,12.4857802806583,31.25,2908.89473684211,37.1680501784581,26.413618618787,33648.4241930219,99.0496697517084
43.6666666666667,12.4857802806583,31.25,3059.05263157895,57.7017429281197,26.413618620241,35385.3644953217,176.786390207828
43.6666666666667,12.4857802806583,31.25,3209.21052631579,90.960230166992,26.4136186180993,37122.3048276726,402.235808563973
46.8333333333333,8.65498855290673,31.25,1107,64.5899805326715,23.1013375936008,27464.6338363088,215.026036282215
46.8333333333333,8.65498855290673,31.25,1707.63157894737,47.2844996189163,24.5653484907951,31307.7085473025,132.629218422738
46.8333333333333,8.65498855290673,31.25,2308.26315789474,40.6929017412864,25.6221525900636,33932.9804328004,110.006302467331
46.8333333333333,8.65498855290673,31.25,2458.42105263158,70.1844781515001,25.6221525923061,36140.3998277976,248.906815427593
46.8333333333333,8.65498855290673,31.25,2908.89473684211,37.1680501784581,26.4022669487769,35834.3679860705,99.834237862032
46.8333333333333,8.65498855290673,31.25,3059.05263157895,57.7017429281197,26.4022669502724,37684.1472682142,178.186707487472
46.8333333333333,8.65498855290673,31.25,3209.21052631579,90.960230166992,26.4022669481008,39533.926583119,405.421900844953
50,5.71436877646617,31.25,1107,64.5899805326715,23.0693010609361,29441.8001439015,216.709206766555
50,5.71436877646617,31.25,1707.63157894737,47.2844996189163,24.5443652422086,33371.1023842367,133.667407051752
50,5.71436877646617,31.25,2308.26315789474,40.6929017412864,25.6072692113095,36059.7005277789,110.867404520858
50,5.71436877646617,31.25,2458.42105263158,70.1844781515001,25.6072692135022,38405.4680175537,250.855196248457
50,5.71436877646617,31.25,2908.89473684211,37.1680501784581,26.3911537535551,38009.4400621282,100.615715516558
50,5.71436877646617,31.25,3059.05263157895,57.7017429281197,26.3911537547334,39971.4971262654,179.581508842369
50,5.71436877646617,31.25,3209.21052631579,90.960230166992,26.3911537525834,41933.5542226049,408.595442937835
21.5,99.9,38,1107,64.5899805326715,24.2638182608261,21002.3916873119,201.311785183973
21.5,99.9,38,1707.63157894737,47.2844996189163,26.3509011111541,27963.9641477232,124.170194409359
21.5,99.9,38,2308.26315789474,40.6929017412864,27.9503732692964,33049.6360140633,102.990156513517
21.5,99.9,38,2458.42105263158,70.1844781515001,27.9503732726918,35199.5918038033,233.031665488274
21.5,99.9,38,2908.89473684211,37.1680501784581,29.1844799501414,36923.1380472278,93.4668610089123
21.5,99.9,38,3059.05263157895,57.7017429281197,29.1844799519955,38829.1199255128,166.822050020388
21.5,99.9,38,3209.21052631579,90.960230166992,29.1844799485417,40735.1018257281,379.56429845853
21.5,99.9,38,3359.36842105263,21.6722524690171,30.1580047037597,38260.6396918822,65.8239470620166
21.5,99.9,38,3509.52631578947,34.9672190247648,30.1580047047194,39970.8233849355,88.1455146461064
21.5,99.9,38,3659.68421052632,50.8549058403688,30.1580047038456,41681.0070870659,137.509804039992
21.5,99.9,38,3809.84210526316,71.9598655922582,30.1580047030315,43391.1907883602,243.791779876578
21.5,99.9,38,3960,22.2203434331132,30.9428990860308,40881.6630099642,66.4229457093275
24.6666666666667,75.9000499821998,38,1107,64.5899805326715,24.2441560312938,22161.1704560494,203.054785118106
24.6666666666667,75.9000499821998,38,1707.63157894737,47.2844996189163,26.3480851349263,28668.4109167095,125.245286165557
24.6666666666667,75.9000499821998,38,2308.26315789474,40.6929017412864,27.9561345463818,33327.4769965248,103.881867030392
24.6666666666667,75.9000499821998,38,2458.42105263158,70.1844781515001,27.9561345497849,35495.5069880938,235.04930284232
24.6666666666667,75.9000499821998,38,2908.89473684211,37.1680501784581,29.1909627624325,37325.1263589603,94.276116822889
24.6666666666667,75.9000499821998,38,3059.05263157895,57.7017429281197,29.190962764281,39251.8589768419,168.266430546505
24.6666666666667,75.9000499821998,38,3209.21052631579,90.960230166992,29.1909627608477,41178.591618027,382.850646282667
24.6666666666667,75.9000499821998,38,3359.36842105263,21.6722524690171,30.1662639620937,38452.1840429647,66.393864691472
24.6666666666667,75.9000499821998,38,3509.52631578947,34.9672190247648,30.1662639631394,40170.9294328216,88.9086971199089
24.6666666666667,75.9000499821998,38,3659.68421052632,50.8549058403688,30.1662639629225,41889.6748287625,138.700392952436
24.6666666666667,75.9000499821998,38,3809.84210526316,71.9598655922582,30.1662639610933,43608.4202337099,245.902580572517
24.6666666666667,75.9000499821998,38,3960,22.2203434331132,30.9519363410824,40908.8918182872,66.9980495955231
27.8333333333333,57.4287433371466,38,1107,64.5899805326715,24.2097421263036,24209.5002818024,204.785559160931
27.8333333333333,57.4287433371466,38,1707.63157894737,47.2844996189163,26.3263786605768,30804.6814609445,126.312836926084
27.8333333333333,57.4287433371466,38,2308.26315789474,40.6929017412864,27.9412816766948,35529.5301326937,104.767322839137
27.8333333333333,57.4287433371466,38,2458.42105263158,70.1844781515001,27.9412816800255,37840.8088086916,237.052787921023
27.8333333333333,57.4287433371466,38,2908.89473684211,37.1680501784581,29.1842046708031,39062.270899373,95.0796962891912
27.8333333333333,57.4287433371466,38,3059.05263157895,57.7017429281197,29.1842046727279,41078.6753642328,169.70067978175
27.8333333333333,57.4287433371466,38,3209.21052631579,90.960230166992,29.184204669179,43095.0798556063,386.113942739725
27.8333333333333,57.4287433371466,38,3359.36842105263,21.6722524690171,30.1630371405427,40005.7024342336,66.9597847585314
27.8333333333333,57.4287433371466,38,3509.52631578947,34.9672190247648,30.1630371424561,41793.8873748991,89.6665264173911
27.8333333333333,57.4287433371466,38,3659.68421052632,50.8549058403688,30.1630371422585,43582.0723264666,139.882630739701
27.8333333333333,57.4287433371466,38,3809.84210526316,71.9598655922582,30.1630371402782,45370.257288442,247.998575519254
27.8333333333333,57.4287433371466,38,3960,22.2203434331132,30.9512235363028,42357.2843028146,67.5691195414608
31,43.2436727216864,38,1107,64.5899805326715,24.1760148856669,26246.4391903831,206.509386204524
31,43.2436727216864,38,1707.63157894737,47.2844996189163,26.3051295295689,32929.7092310232,127.376102740033
31,43.2436727216864,38,2308.26315789474,40.6929017412864,27.9267590523994,37720.279492698,105.649224595955
31,43.2436727216864,38,2458.42105263158,70.1844781515001,27.9267590557586,40174.0715158042,239.048231390044
31,43.2436727216864,38,2908.89473684211,37.1680501784581,29.1737761617059,41303.4847612603,95.880050339699
31,43.2436727216864,38,3059.05263157895,57.7017429281197,29.1737761635377,43435.5812620235,171.129172212186
31,43.2436727216864,38,3209.21052631579,90.960230166992,29.1737761600686,45567.6777905926,389.364140942813
31,43.2436727216864,38,3359.36842105263,21.6722524690171,30.1553029303814,42189.3964948496,67.5234333296167
31,43.2436727216864,38,3509.52631578947,34.9672190247648,30.155302931569,44075.1887452755,90.4213139315922
31,43.2436727216864,38,3659.68421052632,50.8549058403688,30.1553029313456,45960.9810036504,141.060123248382
31,43.2436727216864,38,3809.84210526316,71.9598655922582,30.1553029295494,47846.7732718643,250.086157539219
31,43.2436727216864,38,3960,22.2203434331132,30.9453623849081,44586.7769984684,68.1378973207856
34.1666666666667,32.3338990513933,38,1107,64.5899805326715,24.1429702198624,28272.0887479954,208.22631585525
34.1666666666667,32.3338990513933,38,1707.63157894737,47.2844996189163,26.2843346210592,35043.5823884092,128.435114204876
34.1666666666667,32.3338990513933,38,2308.26315789474,40.6929017412864,27.9125641487304,39899.8111308474,106.527597679227
34.1666666666667,32.3338990513933,38,2458.42105263158,70.1844781515001,27.9125641522652,42495.3867614981,241.035690672019
34.1666666666667,32.3338990513933,38,2908.89473684211,37.1680501784581,29.1635959500353,43533.3889025484,96.6772020061045
34.1666666666667,32.3338990513933,38,3059.05263157895,57.7017429281197,29.1635959520162,45780.5936273422,172.551948945367
34.1666666666667,32.3338990513933,38,3209.21052631579,90.960230166992,29.1635959483965,48027.798383544,392.601334422494
34.1666666666667,32.3338990513933,38,3359.36842105263,21.6722524690171,30.147763394482,44362.1782386586,68.0848266247748
34.1666666666667,32.3338990513933,38,3509.52631578947,34.9672190247648,30.1477633956062,46345.0900339453,91.1730813829419
34.1666666666667,32.3338990513933,38,3659.68421052632,50.8549058403688,30.1477633952173,48328.0018383568,142.23290436304
34.1666666666667,32.3338990513933,38,3809.84210526316,71.9598655922582,30.1477633941615,50310.9136475986,252.165386706507
34.1666666666667,32.3338990513933,38,3960,22.2203434331132,30.9396578455375,46805.2061161065,68.7043993011475
37.3333333333333,23.9349261403343,38,1107,64.5899805326715,24.1106037286633,30286.5485239431,209.936397248295
37.3333333333333,23.9349261403343,38,1707.63157894737,47.2844996189163,26.2639908114461,37146.3882308722,129.489901627461
37.3333333333333,23.9349261403343,38,2308.26315789474,40.6929017412864,27.8986944334122,42068.2103593517,107.402467226281
37.3333333333333,23.9349261403343,38,2458.42105263158,70.1844781515001,27.8986944368577,44804.8454094893,243.015222644168
37.3333333333333,23.9349261403343,38,2908.89473684211,37.1680501784581,29.1536619684854,45752.0680629785,97.471174101338
37.3333333333333,23.9349261403343,38,3059.05263157895,57.7017429281197,29.1536619703073,48113.8015769953,173.969050698396
37.3333333333333,23.9349261403343,38,3209.21052631579,90.960230166992,29.1536619668457,50475.5351228288,395.825615820948
37.3333333333333,23.9349261403343,38,3359.36842105263,21.6722524690171,30.1404168237944,46524.1286878248,68.6439807099898
37.3333333333333,23.9349261403343,38,3509.52631578947,34.9672190247648,30.1404168266618,48603.6758770996,91.9218502855621
37.3333333333333,23.9349261403343,38,3659.68421052632,50.8549058403688,30.1404168254574,50683.223091365,143.401007646388
37.3333333333333,23.9349261403343,38,3809.84210526316,71.9598655922582,30.1404168242741,52762.7703066718,254.236322524613
37.3333333333333,23.9349261403343,38,3960,22.2203434331132,30.9341084852358,49012.6532888275,69.2686416947311
40.5,17.4663298001734,38,1107,64.5899805326715,24.0789112355726,32289.915535678,211.639679053252
40.5,17.4663298001734,38,1707.63157894737,47.2844996189163,26.2440950390151,39238.2130158355,130.540495027455
40.5,17.4663298001734,38,2308.26315789474,40.6929017412864,27.8851474226144,44225.5615286425,108.273858136251
40.5,17.4663298001734,38,2458.42105263158,70.1844781515001,27.8851474259566,47102.5372964087,244.98688364475
40.5,17.4663298001734,38,2908.89473684211,37.1680501784581,29.1439721911904,47959.6060313951,98.2619892221584
40.5,17.4663298001734,38,3059.05263157895,57.7017429281197,29.1439721929303,50435.2932230923,175.380517802547
40.5,17.4663298001734,38,3209.21052631579,90.960230166992,29.1439721896879,52910.9804468738,399.037076902496
40.5,17.4663298001734,38,3359.36842105263,21.6722524690171,30.1332615485254,48675.3279368266,69.2009114990078
40.5,17.4663298001734,38,3509.52631578947,34.9672190247648,30.133261549656,50851.029981392,92.6676419497113
40.5,17.4663298001734,38,3659.68421052632,50.8549058403688,30.1332615494335,53026.732035125,144.564466343108
40.5,17.4663298001734,38,3809.84210526316,71.9598655922582,30.1332615481165,55202.4340971991,256.299023933187
40.5,17.4663298001734,38,3960,22.2203434331132,30.9287129030046,51209.1992352729,69.8306405600975
43.6666666666667,12.4857802806583,38,1107,64.5899805326715,24.0478886974235,34282.2847304292,213.336209479615
43.6666666666667,12.4857802806583,38,1707.63157894737,47.2844996189163,26.2246442516446,41319.1421478483,131.586924140736
43.6666666666667,12.4857802806583,38,2308.26315789474,40.6929017412864,27.8719206404284,46371.9482056855,109.141795072886
43.6666666666667,12.4857802806583,38,2458.42105263158,70.1844781515001,27.8719206437817,49388.5514248104,246.950729479438
43.6666666666667,12.4857802806583,38,2908.89473684211,37.1680501784581,29.1345245993633,50156.0858320615,99.0496697517084
43.6666666666667,12.4857802806583,38,3059.05263157895,57.7017429281197,29.1345246011676,52745.155875152,176.786390207828
43.6666666666667,12.4857802806583,38,3209.21052631579,90.960230166992,29.1345245975453,55334.2259549871,402.235808563973
43.6666666666667,12.4857802806583,38,3359.36842105263,21.6722524690171,30.1262959009978,50815.8553794804,69.7556347551353
43.6666666666667,12.4857802806583,38,3509.52631578947,34.9672190247648,30.1262959021136,53087.2352577979,93.4104774841931
43.6666666666667,12.4857802806583,38,3659.68421052632,50.8549058403688,30.1262959020021,55358.6151449201,145.723313383603
43.6666666666667,12.4857802806583,38,3809.84210526316,71.9598655922582,30.1262959006964,57629.9950414853,258.3535493147
43.6666666666667,12.4857802806583,38,3960,22.2203434331132,30.923469703411,53394.9239508871,70.3904118039997
46.8333333333333,8.65498855290673,38,1107,64.5899805326715,24.0175321804326,36263.7492642387,215.026036282215
46.8333333333333,8.65498855290673,38,1707.63157894737,47.2844996189163,26.2056354103838,43389.2601836992,132.629218422738
46.8333333333333,8.65498855290673,38,2308.26315789474,40.6929017412864,27.8590116185976,48507.4531844186,110.006302467331
46.8333333333333,8.65498855290673,38,2458.42105263158,70.1844781515001,27.8590116220656,51662.9759745371,248.906815427593
46.8333333333333,8.65498855290673,38,2908.89473684211,37.1680501784581,29.1253172022632,52341.5896081594,99.834237862032
46.8333333333333,8.65498855290673,38,3059.05263157895,57.7017429281197,29.1253172039611,55043.4759184675,178.186707487472
46.8333333333333,8.65498855290673,38,3209.21052631579,90.960230166992,29.1253172005968,57745.3622652285,405.421900844953
46.8333333333333,8.65498855290673,38,3359.36842105263,21.6722524690171,30.1195182208987,52945.7896866698,70.3081660930131
46.8333333333333,8.65498855290673,38,3509.52631578947,34.9672190247648,30.1195182229731,55312.3738973772,94.1503777987315
46.8333333333333,8.65498855290673,38,3659.68421052632,50.8549058403688,30.1195182225612,57678.9581258715,146.877581387707
46.8333333333333,8.65498855290673,38,3809.84210526316,71.9598655922582,30.1195182205177,60045.5423677462,260.399956501007
46.8333333333333,8.65498855290673,38,3960,22.2203434331132,30.9183774959503,55569.9067191594,70.9479711831719
50,5.71436877646617,38,1107,64.5899805326715,23.9878379050133,38234.4005916477,216.709206766555
50,5.71436877646617,38,1707.63157894737,47.2844996189163,26.1870655349058,45448.650712739,133.667407051752
50,5.71436877646617,38,2308.26315789474,40.6929017412864,27.8464179387267,50632.1583234744,110.867404520858
50,5.71436877646617,38,2458.42105263158,70.1844781515001,27.8464179419432,53925.8981318498,250.855196248457
50,5.71436877646617,38,2908.89473684211,37.1680501784581,29.116348019784,54516.198750778,100.615715516558
50,5.71436877646617,38,3059.05263157895,57.7017429281197,29.1163480214439,57330.338944138,179.581508842369
50,5.71436877646617,38,3209.21052631579,90.960230166992,29.1163480182558,60144.4791744227,408.595442937835
50,5.71436877646617,38,3359.36842105263,21.6722524690171,30.1129268880502,55065.2086200159,70.8585209803649
50,5.71436877646617,38,3509.52631578947,34.9672190247648,30.1129268891536,57526.527157655,94.8873636063119
50,5.71436877646617,38,3659.68421052632,50.8549058403688,30.1129268880043,59987.8457127267,148.027302668336
50,5.71436877646617,38,3809.84210526316,71.9598655922582,30.1129268868924,62449.1642691878,262.43830277983
50,5.71436877646617,38,3960,22.2203434331132,30.9134349230205,57734.225928135,71.5033343060942
21.5,99.9,44.75,1107,64.5899805326715,24.8907430830929,30752.4905179594,201.311785183973
21.5,99.9,44.75,1707.63157894737,47.2844996189163,27.5173678662339,42017.5615660898,124.170194409359
21.5,99.9,44.75,2308.26315789474,40.6929017412864,29.5968545340151,50737.8252536592,102.990156513517
21.5,99.9,44.75,2458.42105263158,70.1844781515001,29.5968545384898,54038.438948831,233.031665488274
21.5,99.9,44.75,2908.89473684211,37.1680501784581,31.2499161542727,57686.6076325286,93.4668610089123
21.5,99.9,44.75,3059.05263157895,57.7017429281197,31.2499161566533,60664.4051510129,166.822050020388
21.5,99.9,44.75,3209.21052631579,90.960230166992,31.2499161520787,63642.202697817,379.56429845853
21.5,99.9,44.75,3359.36842105263,21.6722524690171,32.588530501289,60638.6203084461,65.8239470620166
21.5,99.9,44.75,3509.52631578947,34.9672190247648,32.5885305029954,63349.060604557,88.1455146461064
21.5,99.9,44.75,3659.68421052632,50.8549058403688,32.5885305025426,66059.5009108092,137.509804039992
21.5,99.9,44.75,3809.84210526316,71.9598655922582,32.5885305009709,68769.9412227462,243.791779876578
21.5,99.9,44.75,3960,22.2203434331132,33.6924406340347,65561.4906006202,66.4229457093275
