Tamb,Tdc_in,qdc,wdc,Tdc_out
32.3333333333333,35.3333333333333,1386,81.544,81.544
32.3333333333333,35.3333333333333,1386,99.18,99.18
32.3333333333333,35.3333333333333,2079,11,11
32.3333333333333,35.3333333333333,2079,28.636,28.636
32.3333333333333,35.3333333333333,2079,46.272,46.272
32.3333333333333,35.3333333333333,2079,63.908,63.908
32.3333333333333,35.3333333333333,2079,81.544,81.544
32.3333333333333,35.3333333333333,2079,99.18,99.18
32.3333333333333,35.3333333333333,2772,11,11
32.3333333333333,35.3333333333333,2772,28.636,28.636
32.3333333333333,35.3333333333333,2772,46.272,46.272
32.3333333333333,35.3333333333333,2772,63.908,63.908
32.3333333333333,35.3333333333333,2772,81.544,81.544
32.3333333333333,35.3333333333333,2772,99.18,99.18
32.3333333333333,35.3333333333333,3465,11,11
32.3333333333333,35.3333333333333,3465,28.636,28.636
32.3333333333333,35.3333333333333,3465,46.272,46.272
32.3333333333333,35.3333333333333,3465,63.908,63.908
32.3333333333333,35.3333333333333,3465,81.544,81.544
32.3333333333333,35.3333333333333,3465,99.18,99.18
32.3333333333333,35.3333333333333,4158,11,11
32.3333333333333,35.3333333333333,4158,28.636,28.636
32.3333333333333,35.3333333333333,4158,46.272,46.272
32.3333333333333,35.3333333333333,4158,63.908,63.908
32.3333333333333,35.3333333333333,4158,81.544,81.544
32.3333333333333,35.3333333333333,4158,99.18,99.18
32.3333333333333,35.3333333333333,4851,11,11
32.3333333333333,35.3333333333333,4851,28.636,28.636
32.3333333333333,35.3333333333333,4851,46.272,46.272
32.3333333333333,35.3333333333333,4851,63.908,63.908
32.3333333333333,35.3333333333333,4851,81.544,81.544
32.3333333333333,35.3333333333333,4851,99.18,99.18
32.3333333333333,35.3333333333333,5544,11,11
32.3333333333333,35.3333333333333,5544,28.636,28.636
32.3333333333333,35.3333333333333,5544,46.272,46.272
32.3333333333333,35.3333333333333,5544,63.908,63.908
32.3333333333333,35.3333333333333,5544,81.544,81.544
32.3333333333333,35.3333333333333,5544,99.18,99.18
32.3333333333333,39.8333333333333,1386,11,11
32.3333333333333,39.8333333333333,1386,28.636,28.636
32.3333333333333,39.8333333333333,1386,46.272,46.272
32.3333333333333,39.8333333333333,1386,63.908,63.908
32.3333333333333,39.8333333333333,1386,81.544,81.544
32.3333333333333,39.8333333333333,1386,99.18,99.18
32.3333333333333,39.8333333333333,2079,11,11
32.3333333333333,39.8333333333333,2079,28.636,28.636
32.3333333333333,39.8333333333333,2079,46.272,46.272
32.3333333333333,39.8333333333333,2079,63.908,63.908
32.3333333333333,39.8333333333333,2079,81.544,81.544
32.3333333333333,39.8333333333333,2079,99.18,99.18
32.3333333333333,39.8333333333333,2772,11,11
32.3333333333333,39.8333333333333,2772,28.636,28.636
32.3333333333333,39.8333333333333,2772,46.272,46.272
32.3333333333333,39.8333333333333,2772,63.908,63.908
32.3333333333333,39.8333333333333,2772,81.544,81.544
32.3333333333333,39.8333333333333,2772,99.18,99.18
32.3333333333333,39.8333333333333,3465,11,11
32.3333333333333,39.8333333333333,3465,28.636,28.636
32.3333333333333,39.8333333333333,3465,46.272,46.272
32.3333333333333,39.8333333333333,3465,63.908,63.908
32.3333333333333,39.8333333333333,3465,81.544,81.544
32.3333333333333,39.8333333333333,3465,99.18,99.18
32.3333333333333,39.8333333333333,4158,11,11
32.3333333333333,39.8333333333333,4158,28.636,28.636
32.3333333333333,39.8333333333333,4158,46.272,46.272
32.3333333333333,39.8333333333333,4158,63.908,63.908
32.3333333333333,39.8333333333333,4158,81.544,81.544
32.3333333333333,39.8333333333333,4158,99.18,99.18
32.3333333333333,39.8333333333333,4851,11,11
32.3333333333333,39.8333333333333,4851,28.636,28.636
32.3333333333333,39.8333333333333,4851,46.272,46.272
32.3333333333333,39.8333333333333,4851,63.908,63.908
32.3333333333333,39.8333333333333,4851,81.544,81.544
32.3333333333333,39.8333333333333,4851,99.18,99.18
32.3333333333333,39.8333333333333,5544,11,11
32.3333333333333,39.8333333333333,5544,28.636,28.636
32.3333333333333,39.8333333333333,5544,46.272,46.272
32.3333333333333,39.8333333333333,5544,63.908,63.908
32.3333333333333,39.8333333333333,5544,81.544,81.544
32.3333333333333,39.8333333333333,5544,99.18,99.18
32.3333333333333,44.3333333333333,1386,11,11
32.3333333333333,44.3333333333333,1386,28.636,28.636
32.3333333333333,44.3333333333333,1386,46.272,46.272
32.3333333333333,44.3333333333333,1386,63.908,63.908
32.3333333333333,44.3333333333333,1386,81.544,81.544
32.3333333333333,44.3333333333333,1386,99.18,99.18
32.3333333333333,44.3333333333333,2079,11,11
32.3333333333333,44.3333333333333,2079,28.636,28.636
32.3333333333333,44.3333333333333,2079,46.272,46.272
32.3333333333333,44.3333333333333,2079,63.908,63.908
32.3333333333333,44.3333333333333,2079,81.544,81.544
32.3333333333333,44.3333333333333,2079,99.18,99.18
32.3333333333333,44.3333333333333,2772,11,11
32.3333333333333,44.3333333333333,2772,28.636,28.636
32.3333333333333,44.3333333333333,2772,46.272,46.272
32.3333333333333,44.3333333333333,2772,63.908,63.908
32.3333333333333,44.3333333333333,2772,81.544,81.544
32.3333333333333,44.3333333333333,2772,99.18,99.18
32.3333333333333,44.3333333333333,3465,11,11
32.3333333333333,44.3333333333333,3465,28.636,28.636
32.3333333333333,44.3333333333333,3465,46.272,46.272
32.3333333333333,44.3333333333333,3465,63.908,63.908
32.3333333333333,44.3333333333333,3465,81.544,81.544
32.3333333333333,44.3333333333333,3465,99.18,99.18
32.3333333333333,44.3333333333333,4158,11,11
32.3333333333333,44.3333333333333,4158,28.636,28.636
32.3333333333333,44.3333333333333,4158,46.272,46.272
32.3333333333333,44.3333333333333,4158,63.908,63.908
32.3333333333333,44.3333333333333,4158,81.544,81.544
32.3333333333333,44.3333333333333,4158,99.18,99.18
32.3333333333333,44.3333333333333,4851,11,11
32.3333333333333,44.3333333333333,4851,28.636,28.636
32.3333333333333,44.3333333333333,4851,46.272,46.272
32.3333333333333,44.3333333333333,4851,63.908,63.908
32.3333333333333,44.3333333333333,4851,81.544,81.544
32.3333333333333,44.3333333333333,4851,99.18,99.18
32.3333333333333,44.3333333333333,5544,11,11
32.3333333333333,44.3333333333333,5544,28.636,28.636
32.3333333333333,44.3333333333333,5544,46.272,46.272
32.3333333333333,44.3333333333333,5544,63.908,63.908
32.3333333333333,44.3333333333333,5544,81.544,81.544
32.3333333333333,44.3333333333333,5544,99.18,99.18
39.6666666666667,42.6666666666667,1386,11,11
39.6666666666667,42.6666666666667,1386,28.636,28.636
39.6666666666667,42.6666666666667,1386,46.272,46.272
39.6666666666667,42.6666666666667,1386,63.908,63.908
39.6666666666667,42.6666666666667,1386,81.544,81.544
39.6666666666667,42.6666666666667,1386,99.18,99.18
39.6666666666667,42.6666666666667,2079,11,11
39.6666666666667,42.6666666666667,2079,28.636,28.636
39.6666666666667,42.6666666666667,2079,46.272,46.272
39.6666666666667,42.6666666666667,2079,63.908,63.908
39.6666666666667,42.6666666666667,2079,81.544,81.544
39.6666666666667,42.6666666666667,2079,99.18,99.18
39.6666666666667,42.6666666666667,2772,11,11
39.6666666666667,42.6666666666667,2772,28.636,28.636
39.6666666666667,42.6666666666667,2772,46.272,46.272
39.6666666666667,42.6666666666667,2772,63.908,63.908
39.6666666666667,42.6666666666667,2772,81.544,81.544
39.6666666666667,42.6666666666667,2772,99.18,99.18
39.6666666666667,42.6666666666667,3465,11,11
39.6666666666667,42.6666666666667,3465,28.636,28.636
39.6666666666667,42.6666666666667,3465,46.272,46.272
39.6666666666667,42.6666666666667,3465,63.908,63.908
39.6666666666667,42.6666666666667,3465,81.544,81.544
39.6666666666667,42.6666666666667,3465,99.18,99.18
39.6666666666667,42.6666666666667,4158,11,11
39.6666666666667,42.6666666666667,4158,28.636,28.636
39.6666666666667,42.6666666666667,4158,46.272,46.272
39.6666666666667,42.6666666666667,4158,63.908,63.908
39.6666666666667,42.6666666666667,4158,81.544,81.544
39.6666666666667,42.6666666666667,4158,99.18,99.18
39.6666666666667,42.6666666666667,4851,11,11
39.6666666666667,42.6666666666667,4851,28.636,28.636
39.6666666666667,42.6666666666667,4851,46.272,46.272
39.6666666666667,42.6666666666667,4851,63.908,63.908
39.6666666666667,42.6666666666667,4851,81.544,81.544
39.6666666666667,42.6666666666667,4851,99.18,99.18
39.6666666666667,42.6666666666667,5544,11,11
39.6666666666667,42.6666666666667,5544,28.636,28.636
39.6666666666667,42.6666666666667,5544,46.272,46.272
39.6666666666667,42.6666666666667,5544,63.908,63.908
39.6666666666667,42.6666666666667,5544,81.544,81.544
39.6666666666667,42.6666666666667,5544,99.18,99.18
